Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
13,425.0,thane,0.6666666666666666,1,90,4,1,1,0,4.0,Hiranandani Estate,1820.0,18.0,0,1,0,0,0,1000-1999
14,75.0,thane,0.6666666666666666,2,-1,1,0,-1,-1,1.0,Rabodi,520.0,2.0,0,0,0,0,0,1000-1999
15,90.0,thane,0.625,0,45,2,1,1,0,2.0,Puraniks Tokyo Bay Kasarvadavali,675.0,10.0,1,1,1,0,0,1000-1999
16,37.0,thane,0.7142857142857143,0,90,1,2,-1,0,1.0,Green Woods Shilphata,647.0,5.0,1,1,0,0,0,1000-1999
17,35.0,thane,0.8,0,-1,1,0,-1,-1,1.0,Dombivli West,432.0,4.0,0,0,0,0,0,1000-1999
18,90.0,thane,0.7142857142857143,0,45,2,0,1,1,2.0,Everest World Lavender Kolshet,600.0,20.0,0,1,1,0,1,1000-1999
19,35.0,thane,1.0,1,-1,1,1,0,-1,1.0,Shahad,416.0,3.0,0,0,0,0,0,1000-1999
20,54.0,thane,0.4285714285714285,1,90,1,0,0,0,1.0,Pride Residency Kasarvadavali,430.0,3.0,0,1,0,0,0,1000-1999
21,165.0,thane,0.4838709677419355,0,90,2,2,1,0,2.0,Ashar Edge Pokharan Road Number 2,665.0,15.0,0,1,0,0,0,1000-1999
22,85.0,thane,0.07142857142857142,0,0,2,0,1,0,2.0,Lodha Amara Kolshet Road,557.0,2.0,0,1,1,0,1,1000-1999
23,128.0,thane,1.0,1,90,2,1,-1,1,3.0,Tierra CoOp HSG Soc Ltd Ghodbunder Road,870.0,27.0,0,0,0,0,0,1000-1999
24,,thane,0.8571428571428571,0,-1,1,0,-1,-1,1.0,Mumbra,420.0,6.0,0,0,0,0,0,1000-1999
25,42.0,thane,1.0,2,-1,1,0,-1,-1,1.0,Kalyan,464.0,5.0,0,0,0,0,0,1000-1999
26,24.0,thane,0.375,0,-1,1,1,-1,0,1.0,Xrbia Warai Neral,288.0,3.0,0,1,0,0,0,1000-1999
27,61.0,thane,0.6470588235294118,0,-1,1,0,-1,-1,1.0,Anand Nagar Thane West,504.0,11.0,0,0,0,0,0,1000-1999
28,175.0,thane,0.4,2,90,3,3,1,0,3.0,Palacia Kingston Phase 2 Hiranandani Estate,925.0,8.0,0,1,0,0,0,1000-1999
29,47.0,thane,0.375,1,45,1,1,0,0,1.0,Balaji Annex Thakurli,434.0,9.0,1,1,1,0,0,1000-1999
30,320.0,thane,0.5925925925925926,0,90,3,1,1,0,4.0,Hiranandani Meadows Manpada Thane West,1350.0,16.0,0,1,0,0,0,1000-1999
31,198.0,thane,0.4827586206896552,1,90,2,2,1,0,2.0,Auralis The Twins Teen Hath Naka Area,850.0,14.0,0,1,1,0,0,1000-1999
32,83.0,thane,0.4444444444444444,1,90,2,1,1,2,1.0,Orovia Phase 1 Waghbil,467.0,12.0,0,0,1,0,0,1000-1999
33,142.0,thane,0.03703703703703703,1,90,3,0,1,0,3.0,Rustomjee Athena Balkum Naka,849.0,1.0,0,1,1,0,0,1000-1999
34,54.0,thane,0.2857142857142857,2,90,2,3,-1,0,1.0,JVM Shubham Thane West,440.0,2.0,0,1,0,0,0,1000-1999
35,26.0,thane,0.7142857142857143,1,-1,1,3,-1,-1,1.0,Badlapur,552.0,5.0,0,0,0,0,0,1000-1999
36,70.0,thane,0.5,1,-1,1,0,-1,-1,1.0,Dombivli West,600.0,2.0,0,0,0,0,0,1000-1999
37,,thane,0.5,0,-1,1,0,-1,-1,1.0,Kalyan East,440.0,2.0,0,0,0,0,0,1000-1999
38,118.0,thane,0.4210526315789473,0,90,2,1,1,0,2.0,Dosti West County Balkum Pada,639.0,16.0,1,1,1,0,1,1000-1999
39,35.0,thane,0.2857142857142857,0,-1,2,3,-1,-1,2.0,Arihant Aksh Badlapur,600.0,2.0,0,0,0,0,0,1000-1999
40,20.0,thane,0.75,0,90,1,2,1,-1,1.0,Bapsai Thane,385.6,3.0,0,0,0,0,0,1000-1999
41,70.0,thane,0.1176470588235294,1,-1,2,0,-1,-1,2.0,Kalyan West,880.0,2.0,0,0,0,0,0,1000-1999
42,37.0,thane,0.4285714285714285,2,0,2,2,-1,0,2.0,Shilphata,616.0,12.0,0,1,1,0,1,1000-1999
43,60.0,thane,0.1578947368421053,0,-1,2,0,-1,-1,2.0,Lodha Upper Thane Thane,424.0,3.0,0,0,0,0,0,1000-1999
44,70.0,thane,0.2857142857142857,1,0,2,2,1,0,2.0,Imperial Square Bhayandarpada,923.0,2.0,0,1,0,0,0,1000-1999
45,110.0,thane,0.7142857142857143,1,0,1,1,1,1,2.0,bakul vasant vihar phokaran no 1 Vasant Vihar,620.0,5.0,0,1,0,0,0,1000-1999
46,105.0,thane,0.2142857142857143,0,45,2,0,-1,1,2.0,Ghodbunder Road,550.0,6.0,0,1,1,0,1,1000-1999
47,24.0,thane,0.25,1,90,1,0,-1,0,1.0,Dombivli,367.0,1.0,0,1,0,0,0,1000-1999
48,78.0,thane,0.7142857142857143,0,90,2,1,-1,0,2.0,Cosmos Park Ghodbunder Road,600.0,5.0,0,1,0,0,0,1000-1999
49,155.0,thane,0.4375,1,90,2,0,1,0,3.0,Kalpa Taru Siddhachal 6 Thane West,880.0,7.0,0,1,0,0,0,1000-1999
50,47.0,thane,0.2857142857142857,0,90,1,1,0,0,1.0,Kasarvadavali,380.0,2.0,0,1,0,0,0,1000-1999
51,12.0,thane,1.0,1,-1,1,0,-1,-1,1.0,Vasind,384.8,2.0,0,0,0,0,0,1000-1999
52,32.0,thane,0.1111111111111111,0,-1,1,0,0,1,1.0,Vasai east Thane,304.8,1.0,0,1,0,0,0,1000-1999
53,23.0,thane,0.5833333333333334,1,-1,1,1,-1,1,1.0,JP Symphony Ambernath East,375.0,7.0,0,1,1,0,0,1000-1999
54,100.0,thane,1.0,0,45,2,3,-1,1,2.0,Kolbad,636.0,10.0,0,0,1,0,0,1000-1999
55,50.0,thane,1.0,0,-1,1,3,1,0,1.0,Dombivli East,472.0,4.0,0,1,0,0,0,1000-1999
56,30.0,thane,0.8571428571428571,0,-1,2,1,-1,1,2.0,Badlapur East,688.0,6.0,0,0,1,0,0,1000-1999
57,70.0,thane,0.8235294117647058,0,315,2,2,-1,1,2.0,Vihang Hills Ghodbunder Road,600.0,14.0,0,1,1,0,0,1000-1999
58,120.0,thane,0.7777777777777778,1,90,2,1,1,1,2.0,Orovia Phase 1 Hiranandani Estate,661.0,21.0,0,1,1,0,0,1000-1999
59,51.0,thane,0.625,0,0,2,1,-1,0,2.0,Lodha Palava City Dombivli,686.0,5.0,0,0,1,0,0,1000-1999
60,155.0,thane,0.2333333333333333,0,45,3,2,1,1,3.0,Parkwood Kavesar,950.0,7.0,0,1,1,0,0,1000-1999
61,30.0,thane,0.3333333333333333,0,90,1,1,1,0,1.0,Lodha Palava Lakeshore Greens Dombivli East,504.0,6.0,0,1,1,0,0,1000-1999
62,190.0,thane,0.5,1,90,2,0,1,0,2.0,Hiranandani Skylark Enclave Hiranandani Estate,799.0,14.0,0,1,0,0,0,1000-1999
63,40.0,thane,0.6,0,-1,1,0,-1,-1,1.0,Lok Manya Nagar,400.0,3.0,0,0,0,0,0,1000-1999
64,60.0,thane,0.08333333333333333,1,90,1,0,-1,0,1.0,Lodha Crown Majiwada,320.0,2.0,1,1,0,0,0,1000-1999
65,85.0,thane,0.75,2,90,2,0,-1,1,2.0,Dombivli,650.0,3.0,0,0,0,0,0,1000-1999
66,43.0,thane,0.125,0,90,2,1,0,0,2.0,Usarghar Gaon,586.0,1.0,0,1,0,0,0,1000-1999
67,85.0,thane,0.125,0,-1,2,0,-1,-1,2.0,Amber Enclave Thakurli,800.0,2.0,0,0,0,0,0,1000-1999
68,260.0,thane,1.0,1,90,3,1,1,0,3.0,Panch Pakhdi,1200.0,7.0,0,1,1,0,0,1000-1999
69,155.0,thane,0.1428571428571428,1,90,2,2,1,1,2.0,Ashar Edge Pokharan Road Number 2,741.0,4.0,0,0,0,0,0,1000-1999
70,265.0,thane,0.1538461538461539,1,90,3,3,1,1,3.0,Ashar Edge Pokharan Road Number 2,1200.0,4.0,0,0,0,0,0,1000-1999
71,53.0,thane,0.7142857142857143,2,90,2,0,-1,1,1.0,Sagar Residency Kavesar,0.0,5.0,0,1,0,0,0,1000-1999
72,60.0,thane,1.0,0,90,2,1,0,1,2.0,Sarvodaya Mangal Thakurli,590.0,7.0,0,1,1,0,0,1000-1999
73,110.0,thane,0.05882352941176471,0,90,3,2,1,0,3.0,Anamitra CHS Ltd Brahmand,960.0,1.0,0,0,1,0,0,1000-1999
74,35.0,thane,1.0,0,-1,1,0,-1,-1,1.0,Patels Homes Ambernath East,628.0,5.0,0,0,0,0,0,1000-1999
75,32.0,thane,0.5,0,-1,1,0,-1,-1,1.0,Pranshu Pride Coperative Housing Society Dombivli East,381.6,2.0,0,0,0,0,0,1000-1999
76,240.0,thane,0.625,0,90,3,1,1,0,3.0,Tata Serein Pokharan Road Number 2,1168.0,20.0,1,1,0,0,0,1000-1999
77,310.0,thane,0.4,0,90,3,0,-1,0,3.0,Crystal Spires Manpada Thane West,1640.0,10.0,1,1,1,0,1,1000-1999
78,78.0,thane,0.8823529411764706,0,45,2,3,-1,0,2.0,Vihang Hills Ghodbunder Road,640.0,15.0,0,0,1,0,0,1000-1999
79,45.0,thane,0.8888888888888888,0,-1,1,1,-1,1,1.0,Rishabh Heights CHS Thane,500.0,8.0,0,0,0,0,0,1000-1999
80,200.0,thane,,2,-1,3,1,-1,-1,3.0,Hiranandani Estate Capri Hiranandani Estate,1200.0,,0,0,0,0,0,1000-1999
81,50.0,thane,0.7142857142857143,0,90,2,0,-1,1,1.0,Rosa Elite Bhayandarpada,512.0,5.0,0,0,0,0,0,1000-1999
82,160.0,thane,0.2962962962962963,0,90,2,2,-1,0,3.0,Orovia Phase 1 Ghodbunder Road,920.0,8.0,0,1,1,0,0,1000-1999
83,,thane,0.7142857142857143,0,45,1,2,0,-1,1.0,Sarvodaya Nagar Ambernath,550.0,5.0,0,0,1,0,0,1000-1999
84,22.0,thane,1.0,0,-1,1,3,-1,-1,1.0,Aashray Anand Ambernath East,400.0,4.0,0,0,0,0,0,1000-1999
85,79.0,thane,0.2857142857142857,1,45,2,1,0,0,1.0,Hiranandani Estate Penrose Hiranandani Estate,460.0,2.0,0,0,0,0,0,1000-1999
86,30.0,thane,1.0,0,-1,2,2,0,-1,2.0,Badlapur West,744.0,7.0,0,0,0,0,0,1000-1999
87,48.0,thane,0.4210526315789473,0,90,1,1,-1,1,1.0,Tiara Anjur Upper Anjur,404.0,8.0,0,1,1,0,1,1000-1999
88,75.2,thane,0.4285714285714285,0,90,2,2,0,0,2.0,Dombivli East,624.0,3.0,1,1,1,0,0,1000-1999
89,132.0,thane,0.25,0,90,2,1,-1,-1,2.0,"Kalyan West, Thane Thane",1144.0,2.0,0,0,0,0,0,1000-1999
90,28.0,thane,1.0,0,90,1,1,-1,0,1.0,Badlapur West,510.0,2.0,0,1,0,0,0,1000-1999
91,77.0,thane,0.5,0,90,2,2,1,0,1.0,Parkwood Thane West,450.0,15.0,0,1,1,0,0,1000-1999
92,100.0,thane,1.0,1,-1,1,1,-1,-1,1.0,Naupada,408.0,4.0,0,0,0,0,0,1000-1999
93,50.0,thane,0.75,2,-1,2,0,-1,-1,1.0,Shastri Nagar Thane West,560.0,3.0,0,0,0,0,0,1000-1999
94,25.0,thane,0.4285714285714285,1,90,1,0,0,0,1.0,Lodha Heaven Dombivli East,550.0,3.0,0,0,0,0,0,1000-1999
95,53.0,thane,0.8076923076923077,1,0,2,0,1,0,1.0,Vihang Hills Bhayandarpada,420.0,21.0,0,0,1,0,0,1000-1999
96,165.0,thane,0.4166666666666667,1,90,2,0,1,0,3.0,Ghodbunder Road,744.0,5.0,0,1,0,0,0,1000-1999
97,60.0,thane,0.1666666666666667,0,-1,2,0,-1,-1,2.0,Dombivli East,540.0,3.0,0,0,0,0,0,1000-1999
98,119.0,thane,0.3571428571428572,1,90,2,1,1,0,2.0,Pride Park Manpada Thane West,740.0,5.0,0,1,0,0,1,1000-1999
99,90.0,thane,0.03448275862068965,2,-1,2,3,-1,-1,3.0,Dosti Planet North Shilphata,901.6,1.0,0,0,0,0,0,1000-1999
100,68.0,thane,0.0,1,-1,2,1,-1,-1,1.0,Rutu Estate Ghodbunder Road,479.0,0.0,0,0,0,0,0,1000-1999
101,50.0,thane,0.3125,0,90,1,1,-1,0,1.0,Balaji Annex Thakurli,445.0,5.0,1,1,1,0,0,1000-1999
102,90.0,thane,0.1071428571428571,1,0,2,1,1,0,2.0,Puraniks Rumah Bali Ghodbunder Road,686.0,3.0,0,1,0,0,0,1000-1999
103,400.0,thane,0.2,1,-1,4,4,-1,-1,5.0,Kalpataru Elite Vasant Vihar,1600.0,4.0,0,0,0,0,0,1000-1999
104,48.0,thane,0.25,2,-1,1,1,-1,-1,1.0,Kalyan Shilphata Road,625.0,1.0,0,0,0,0,0,1000-1999
105,75.0,thane,0.8571428571428571,1,270,3,0,-1,1,3.0,Mohan Highlands Badlapur,1044.0,6.0,0,0,1,0,0,1000-1999
106,51.0,thane,0.2,2,-1,1,0,-1,-1,1.0,Dombivli East,432.0,1.0,0,0,0,0,0,1000-1999
107,68.6,thane,,0,-1,2,0,1,-1,2.0,Lodha Casa Marvella Palava City,739.0,,1,0,0,0,0,1000-1999
108,99.0,thane,1.0,1,-1,2,0,-1,-1,2.0,Dosti West County Phase 4 Dosti Pine Balkum Pada,444.8,29.0,0,0,0,0,0,1000-1999
109,44.3,thane,0.25,1,45,1,3,0,1,1.0,Parsik Nagar,410.0,1.0,0,1,0,0,0,1000-1999
110,55.0,thane,0.8333333333333334,0,-1,2,4,-1,-1,2.0,Shivnath Habitat Shilphata,775.0,10.0,0,0,0,0,0,1000-1999
111,33.0,thane,0.4285714285714285,0,-1,1,1,-1,-1,1.0,Sudama Regency Diva,400.0,3.0,0,0,0,0,0,1000-1999
112,165.0,thane,0.3333333333333333,0,90,2,1,1,0,2.0,Sheth Avalon Majiwada,759.0,10.0,0,1,0,0,0,1000-1999
113,95.0,thane,0.5,1,90,2,0,1,0,2.0,Sunrise by Kalpataru Kolshet Road,530.0,13.0,0,1,1,0,1,1000-1999
114,210.0,thane,0.7142857142857143,0,90,3,0,1,0,3.0,Lodha Sterling Kolshet Road,1041.0,5.0,0,1,0,0,0,1000-1999
115,15.0,thane,0.0,0,-1,1,1,-1,-1,,Dombivli East,320.0,0.0,0,0,0,0,0,1000-1999
116,97.0,thane,0.1785714285714286,0,45,2,1,1,0,2.0,Puranik Home Town Kasarvadavali,735.0,5.0,0,1,0,0,0,1000-1999
117,27.0,thane,0.5,0,45,1,0,-1,0,1.0,Surajnagar Thane,370.0,2.0,0,0,0,0,0,1000-1999
118,50.0,thane,0.4,1,-1,2,0,-1,-1,2.0,Society Thane,488.0,2.0,0,0,0,0,0,1000-1999
119,50.0,thane,1.0,0,90,2,4,0,1,2.0,Regency Sarvam Titwala,904.0,12.0,0,1,1,0,1,1000-1999
120,45.0,thane,0.1666666666666667,0,-1,2,3,-1,0,2.0,Panvelkar Regency Ambernath,770.0,1.0,0,1,1,0,0,1000-1999
121,54.0,thane,0.2857142857142857,1,90,1,0,1,0,1.0,Puraniks Hometown Anand Nagar Thane West,430.0,2.0,0,1,0,0,0,1000-1999
122,50.0,thane,0.4285714285714285,1,90,1,2,0,1,1.0,NG Regency Balkum Pada,410.0,3.0,0,1,1,0,0,1000-1999
123,41.0,thane,0.0,1,-1,2,0,-1,-1,2.0,Kalyan Shilphata Road,636.8000000000001,0.0,0,0,0,0,0,1000-1999
124,42.9,thane,0.15,0,90,2,3,0,0,2.0,Tharwani Meghna Montana Ambernath,688.0,3.0,1,1,0,0,0,1000-1999
125,75.0,thane,0.4666666666666667,0,90,2,0,1,0,3.0,Dombivli East,640.0,7.0,0,0,0,0,0,1000-1999
126,100.0,thane,0.4615384615384616,0,180,2,1,0,0,2.0,Bhoomi Acres Hiranandani Estate,680.0,6.0,0,0,0,0,0,1000-1999
127,236.0,thane,0.06896551724137931,0,45,3,1,1,0,3.0,Samrin Heritage Panch Pakhdi,1073.0,2.0,1,1,0,0,0,1000-1999
128,29.0,thane,0.7142857142857143,0,-1,1,0,-1,-1,1.0,Vishwajeet Green Ambernath,596.0,5.0,0,0,0,0,0,1000-1999
129,25.0,thane,0.5714285714285714,0,-1,1,0,-1,-1,1.0,Vishwajeet Green Ambernath,540.8000000000001,4.0,0,0,0,0,0,1000-1999
130,27.5,thane,0.1428571428571428,1,-1,1,0,-1,-1,1.0,Vishwajeet Green Ambernath East,531.2,1.0,0,0,0,0,0,1000-1999
131,,thane,0.2,1,-1,1,0,-1,-1,2.0,Mumbra,680.0,1.0,0,0,0,0,0,1000-1999
132,75.0,thane,0.2857142857142857,2,-1,1,0,-1,0,1.0,Kavyadhara Complex Dhokali,476.0,2.0,0,0,1,0,0,1000-1999
133,345.0,thane,0.5714285714285714,0,90,3,1,-1,0,3.0,Hiranandani Lake Enclave Hiranandani Estate,1356.0,20.0,1,1,1,0,0,1000-1999
134,48.0,thane,0.4285714285714285,0,90,1,0,0,0,1.0,Parijat Gardens Kasarvadavali,400.0,3.0,0,1,0,0,0,1000-1999
135,56.0,thane,0.4193548387096774,0,90,2,1,1,0,1.0,Lodha Splendora Bhayandarpada,483.0,13.0,0,0,1,0,0,1000-1999
136,45.5,thane,0.1304347826086956,0,90,2,1,0,0,1.0,Thakurli,453.0,3.0,1,1,1,0,0,1000-1999
137,55.0,thane,0.75,0,90,2,0,-1,0,3.0,Katemanivali,750.0,3.0,0,1,0,0,0,1000-1999
138,160.0,thane,1.0,1,-1,2,3,-1,-1,2.0,Cosmos Mary Park Khopat,800.0,19.0,0,0,0,0,0,1000-1999
139,170.0,thane,0.6111111111111112,1,90,2,0,0,1,2.0,Hiranandani Estate Villarica Hiranandani Estate,760.0,11.0,0,0,1,0,0,1000-1999
140,60.0,thane,1.0,2,0,2,1,-1,0,1.0,Brahmand Thane West,500.0,4.0,0,0,1,0,0,1000-1999
141,490.0,thane,0.6,0,90,4,1,1,0,4.0,Sheth Avalon Thane West,1704.0,18.0,0,1,0,0,0,1000-1999
142,58.0,thane,0.5,0,90,2,2,1,0,2.0,Lodha Palava City Dombivli,587.0,10.0,1,1,1,0,1,1000-1999
143,26.0,thane,0.0,0,-1,2,0,-1,-1,2.0,Badlapur,560.8000000000001,0.0,0,0,0,0,0,1000-1999
144,100.0,thane,0.1052631578947368,1,0,2,2,1,1,2.0,Cosmos Empress Park Ghodbunder Road,699.0,2.0,0,1,0,0,0,1000-1999
145,21.0,thane,0.4,0,90,2,1,-1,0,1.0,Atgaon,498.4,2.0,1,1,1,0,0,1000-1999
146,275.0,thane,0.6956521739130435,0,270,3,3,-1,0,3.0,Crystal Spires Manpada Thane West,1350.0,16.0,0,0,1,0,0,1000-1999
147,165.0,thane,0.1,0,45,2,1,1,0,2.0,Tata Serein Pokharan Road Number 2,763.0,3.0,1,1,1,0,1,1000-1999
148,250.0,thane,1.0,0,90,3,2,1,0,3.0,Ram Maruti Road,1140.0,8.0,1,1,0,0,0,1000-1999
149,55.0,thane,0.8,0,-1,1,0,-1,-1,,Vartak Nagar,180.0,4.0,0,0,0,0,0,1000-1999
150,15.0,thane,0.25,1,-1,1,0,-1,-1,,Lok Nagari Phase III Ambernath East,256.0,1.0,0,0,0,0,0,1000-1999
151,26.0,thane,0.8571428571428571,2,-1,1,0,-1,-1,1.0,"Sai Bhushan Sonar Pada, Thane Thane",448.0,6.0,0,0,0,0,0,1000-1999
152,65.0,thane,0.3333333333333333,0,-1,1,0,-1,-1,2.0,Runwal MyCity Dombivli,680.0,10.0,0,0,0,0,0,1000-1999
153,175.0,thane,0.6296296296296297,1,45,3,0,1,1,3.0,Manpada Thane West,889.0,17.0,0,0,1,0,0,1000-1999
154,60.0,thane,0.8333333333333334,1,180,1,0,-1,3,2.0,Kalyan,672.0,5.0,0,0,0,0,0,1000-1999
155,29.0,thane,0.25,0,-1,1,2,-1,-1,1.0,Shree Developers Titwala Plots Titwala,490.0,1.0,0,0,0,0,0,1000-1999
156,53.0,thane,0.5714285714285714,0,90,1,2,0,0,1.0,JVM Pearl Kavesar,415.0,4.0,0,1,0,0,0,1000-1999
157,300.0,thane,0.4230769230769231,1,45,3,1,1,0,3.0,Project Hiranandani Meadows Thane West,1140.0,11.0,0,1,0,0,0,1000-1999
158,132.0,thane,0.4,0,90,2,1,1,0,2.0,Lodha Amara Kolshet Road,735.0,12.0,0,1,0,0,0,1000-1999
159,105.0,thane,0.7142857142857143,0,-1,1,1,-1,-1,1.0,Thane West,490.0,5.0,1,0,0,0,0,1000-1999
160,79.0,thane,0.6666666666666666,0,-1,1,0,-1,-1,1.0,Lokpuram Complex Lok Puram,452.0,4.0,0,0,0,0,0,1000-1999
161,60.0,thane,1.0,0,45,1,0,-1,-1,1.0,Mumbra East,450.0,7.0,0,0,0,0,0,1000-1999
162,18.0,thane,1.0,1,-1,1,1,-1,1,1.0,Mumbra,320.0,1.0,0,0,0,0,0,1000-1999
163,130.0,thane,0.7142857142857143,1,90,3,1,1,1,3.0,Devashree Park Kolshet,894.0,10.0,0,0,1,0,0,1000-1999
164,106.0,thane,0.4375,0,90,2,1,1,0,2.0,Acura Manpada Thane West,640.0,14.0,0,1,1,0,0,1000-1999
165,100.0,thane,0.25,2,-1,2,0,-1,-1,2.0,Dombivli East,700.8000000000001,1.0,0,0,0,0,0,1000-1999
166,107.0,thane,0.46875,0,90,2,1,1,0,2.0,Acura Manpada Thane West,640.0,15.0,0,1,1,0,0,1000-1999
167,171.0,thane,0.2068965517241379,0,90,2,2,1,0,2.0,Sheth Avalon Majiwada,758.0,6.0,1,1,1,0,1,1000-1999
168,160.0,thane,0.05,1,-1,3,1,0,1,3.0,Everest World Kolshet Road,894.0,1.0,0,0,1,0,0,1000-1999
169,19.0,thane,0.2857142857142857,1,45,1,0,-1,0,1.0,Badlapur East,456.0,2.0,0,1,1,0,0,1000-1999
170,229.0,thane,0.875,0,90,3,3,1,0,3.0,Auralis The Twins Teen Hath Naka Area,1153.0,28.0,1,1,1,0,0,1000-1999
171,56.0,thane,0.125,2,-1,3,0,-1,-1,2.0,Manohar Vikas Residency Badlapur,800.0,1.0,0,0,0,0,0,1000-1999
172,70.0,thane,0.75,1,-1,2,0,-1,-1,2.0,Kalyan West,628.0,6.0,0,0,0,0,0,1000-1999
173,41.5,thane,0.15,0,90,1,3,0,0,2.0,Tharwani Meghna Montana Ambernath,671.0,3.0,1,1,0,0,0,1000-1999
174,125.0,thane,1.0,2,90,3,2,-1,1,4.0,Sarvodaya Leela Thakurli,1170.0,12.0,0,1,1,0,0,1000-1999
175,65.0,thane,0.25,1,-1,2,0,-1,-1,2.0,Dombivli East,472.0,1.0,0,0,0,0,0,1000-1999
176,83.0,thane,0.5714285714285714,0,90,2,1,1,0,2.0,Lodha Casa Royale Majiwada,600.0,12.0,0,1,1,0,1,1000-1999
177,,thane,0.03448275862068965,0,90,2,2,1,0,2.0,Majiwada,758.0,1.0,1,0,1,0,0,1000-1999
178,72.0,thane,0.6363636363636364,0,-1,2,0,-1,-1,3.0,Dombivli,878.4000000000001,14.0,0,0,0,0,0,1000-1999
179,147.0,thane,0.8333333333333334,1,-1,2,1,-1,-1,2.0,Rustomjee Azziano Majiwada,848.0,30.0,0,0,0,0,0,1000-1999
180,40.0,thane,1.0,1,90,1,1,-1,-1,1.0,Kalwa,468.0,4.0,0,0,0,0,0,1000-1999
181,113.0,thane,0.71875,0,90,2,1,1,0,2.0,Acura Manpada Thane West,650.0,23.0,0,1,1,0,0,1000-1999
182,185.0,thane,0.4666666666666667,0,90,6,0,1,0,6.0,Hiranandani Estate Princeton Patlipada,913.0,7.0,0,1,0,0,0,1000-1999
183,63.0,thane,0.8333333333333334,0,270,1,0,-1,0,1.0,Lodha Amara Kolshet Road,366.0,25.0,0,1,0,0,0,1000-1999
184,145.0,thane,0.5454545454545454,1,45,2,0,1,0,2.0,Ghodbunder Road,750.0,12.0,0,1,1,0,1,1000-1999
185,150.0,thane,0.9629629629629629,0,90,2,2,1,0,2.0,Godrej Emerald Bhayandarpada,706.0,26.0,0,0,1,0,0,1000-1999
186,64.9,thane,0.1304347826086956,0,90,2,1,0,0,2.0,Thakurli,612.0,3.0,1,1,1,0,0,1000-1999
187,110.0,thane,0.4736842105263158,1,270,2,1,1,0,2.0,Siddeshwar Garden Dhokali,730.0,9.0,0,1,0,0,1,1000-1999
188,34.0,thane,0.3333333333333333,0,90,1,1,0,0,1.0,Lodha Lakeshore Greens Palava City,510.0,6.0,0,1,1,0,1,1000-1999
189,72.5,thane,0.1666666666666667,0,180,2,1,1,0,3.0,Tata Amantra Kalyan,961.0,4.0,0,1,1,0,1,1000-1999
190,366.0,thane,0.8076923076923077,1,225,3,1,1,0,3.0,One Hiranandani Park Ghodbunder Road,1228.0,21.0,1,0,1,0,0,1000-1999
191,35.0,thane,0.875,0,90,2,1,1,0,1.0,Palava City,480.0,7.0,0,0,1,0,0,1000-1999
192,40.0,thane,0.5,0,-1,1,0,-1,-1,1.0,Mumbra,426.4,4.0,0,0,0,0,0,1000-1999
193,35.0,thane,0.4,0,-1,1,0,-1,-1,1.0,Kalyan East,436.8,2.0,0,0,0,0,0,1000-1999
194,86.0,thane,0.6333333333333333,0,270,2,0,1,0,2.0,Lodha Amara Kolshet Road,551.0,19.0,0,1,0,0,0,1000-1999
