Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
4376,149.0,greater-noida,0.4444444444444444,1,-1,3,0,-1,-1,3.0,Jaypee Greens,1430.4,4.0,0,0,0,0,0
4377,46.0,greater-noida,0.56,1,180,2,3,1,3,2.0,Greater Noida West,1050.0,14.0,0,1,1,0,0
4378,112.0,greater-noida,0.7777777777777778,1,45,3,3,1,3,3.0,Sector 10,980.0,21.0,0,1,0,0,0
4379,52.0,greater-noida,0.8095238095238095,1,-1,2,0,-1,-1,3.0,Migsun Ultimo Omicron 3,1116.0,17.0,0,0,0,0,0
4380,210.0,greater-noida,0.8571428571428571,1,90,4,5,1,3,4.0,Sector 27,1796.0,6.0,0,1,0,0,0
4381,59.0,greater-noida,0.1428571428571428,0,270,2,3,-1,3,2.0,Nimbus Express Park View 2 Chi 5,891.2,3.0,0,1,0,0,1
4382,74.0,greater-noida,0.7619047619047619,1,315,2,2,0,3,3.0,Gaur Atulyam Omicron 1,975.0,16.0,0,1,0,0,0
4383,49.0,greater-noida,0.65,0,45,3,3,1,3,3.0,Supertech Eco Village 1 Sector 1 Greater Noida West,1120.8,13.0,0,1,1,0,1
4384,50.0,greater-noida,0.1428571428571428,0,-1,2,0,0,-1,2.0,Greater Noida West,780.0,2.0,0,0,0,0,0
4385,53.0,greater-noida,0.5,0,90,2,4,1,1,3.0,"Nirala Estate Phase 2 Tech Zone, Gautam Budh Nagar, Yamuna Expressway",761.0,12.0,1,1,1,0,1
4386,,greater-noida,0.5909090909090909,0,45,4,4,1,3,4.0,Capital Athena Sector 1,1643.0,13.0,1,0,0,0,0
4387,96.0,greater-noida,0.7368421052631579,1,270,3,4,1,3,3.0,Eros Sampoornam Greater Noida West,1060.0,14.0,0,0,0,0,0
4388,36.0,greater-noida,0.2,1,45,2,3,-1,3,2.0,Gaur 16Park View Yamuna Expressway,800.0,5.0,0,1,1,0,1
4389,40.0,greater-noida,0.64,1,45,2,4,-1,3,2.0,Gaur 16Park View Yamuna Expressway,950.0,16.0,0,1,1,0,1
4390,50.0,greater-noida,0.2,0,135,2,2,-1,0,2.0,Amrapali Castle Yamuna Expressway,860.0,3.0,0,1,0,0,0
4391,,greater-noida,0.8571428571428571,0,-1,2,3,-1,-1,2.0,Ajnara Le Garden Greater Noida West,1095.0,18.0,0,0,0,0,0
4392,50.0,greater-noida,0.05555555555555555,0,-1,2,0,-1,-1,2.0,Amrapali Golf Homes Greater Noida West,668.0,1.0,0,0,0,0,0
4393,84.2,greater-noida,1.0,0,45,2,3,1,3,2.0,AIG Royal Sector 1 Greater Noida West,971.0,20.0,1,1,1,0,1
4394,97.2,greater-noida,1.0,0,45,2,3,1,3,3.0,AIG Royal Sector 1 Greater Noida West,1121.0,20.0,1,1,1,0,1
4395,63.5,greater-noida,0.48,1,90,2,3,-1,3,2.0,Mahagun Mantra 1 Greater Noida West,950.0,12.0,0,1,1,0,1
4396,51.0,greater-noida,0.9411764705882353,0,45,2,3,-1,3,3.0,"Tech Zone, Gautam Budh Nagar, Yamuna Expressway",1240.0,16.0,0,1,1,0,1
4397,72.0,greater-noida,0.4375,1,0,2,3,-1,3,3.0,Gaur City 2 7th Avenue Noida Extention,1080.0,14.0,0,1,0,0,1
4398,146.0,greater-noida,0.04347826086956522,0,90,2,3,-1,3,3.0,CRC Sublimis Greater Noida West,1630.0,1.0,0,0,1,0,0
4399,80.0,greater-noida,0.92,0,90,3,4,1,3,3.0,Mahagun Mantra 1 Greater Noida West,1250.0,23.0,0,1,1,0,1
4400,110.0,greater-noida,0.1304347826086956,0,315,3,3,-1,3,3.0,Purvanchal Royal City Chi 5,1500.0,3.0,0,1,1,0,1
4401,153.0,greater-noida,1.0,1,-1,4,0,-1,-1,3.0,Jaypee Greens,1510.4,7.0,0,0,0,0,0
4402,69.0,greater-noida,0.05,1,45,2,1,-1,3,2.0,Techzone 4,970.0,1.0,1,1,1,0,1
4403,37.0,greater-noida,0.75,1,45,2,2,1,0,3.0,Vihaan Vista Sector 1 Greater Noida West,975.0,3.0,1,0,1,0,0
4404,130.0,greater-noida,0.9130434782608695,2,-1,4,4,-1,-1,4.0,Devsai Sportshome Greater Noida West,1588.0,21.0,0,1,1,0,1
4405,82.0,greater-noida,0.7391304347826086,1,-1,3,3,-1,-1,3.0,Edana Alpha 1,1050.0,17.0,0,0,0,0,0
4406,149.0,greater-noida,0.4444444444444444,1,-1,3,0,-1,-1,3.0,Jaypee Greens,1430.4,4.0,0,0,0,0,0
4407,46.0,greater-noida,0.56,1,180,2,3,1,3,2.0,Greater Noida West,1050.0,14.0,0,1,1,0,0
4408,112.0,greater-noida,0.7777777777777778,1,45,3,3,1,3,3.0,Sector 10,980.0,21.0,0,1,0,0,0
4409,52.0,greater-noida,0.8095238095238095,1,-1,2,0,-1,-1,3.0,Migsun Ultimo Omicron 3,1116.0,17.0,0,0,0,0,0
4410,210.0,greater-noida,0.8571428571428571,1,90,4,5,1,3,4.0,Sector 27,1796.0,6.0,0,1,0,0,0
4411,59.0,greater-noida,0.1428571428571428,0,270,2,3,-1,3,2.0,Nimbus Express Park View 2 Chi 5,891.2,3.0,0,1,0,0,1
4412,74.0,greater-noida,0.7619047619047619,1,315,2,2,0,3,3.0,Gaur Atulyam Omicron 1,975.0,16.0,0,1,0,0,0
4413,49.0,greater-noida,0.65,0,45,3,3,1,3,3.0,Supertech Eco Village 1 Sector 1 Greater Noida West,1120.8,13.0,0,1,1,0,1
4414,50.0,greater-noida,0.1428571428571428,0,-1,2,0,0,-1,2.0,Greater Noida West,780.0,2.0,0,0,0,0,0
4415,53.0,greater-noida,0.5,0,90,2,4,1,1,3.0,"Nirala Estate Phase 2 Tech Zone, Gautam Budh Nagar, Yamuna Expressway",761.0,12.0,1,1,1,0,1
4416,,greater-noida,0.5909090909090909,0,45,4,4,1,3,4.0,Capital Athena Sector 1,1643.0,13.0,1,0,0,0,0
4417,96.0,greater-noida,0.7368421052631579,1,270,3,4,1,3,3.0,Eros Sampoornam Greater Noida West,1060.0,14.0,0,0,0,0,0
4418,36.0,greater-noida,0.2,1,45,2,3,-1,3,2.0,Gaur 16Park View Yamuna Expressway,800.0,5.0,0,1,1,0,1
4419,40.0,greater-noida,0.64,1,45,2,4,-1,3,2.0,Gaur 16Park View Yamuna Expressway,950.0,16.0,0,1,1,0,1
4420,50.0,greater-noida,0.2,0,135,2,2,-1,0,2.0,Amrapali Castle Yamuna Expressway,860.0,3.0,0,1,0,0,0
4421,,greater-noida,0.8571428571428571,0,-1,2,3,-1,-1,2.0,Ajnara Le Garden Greater Noida West,1095.0,18.0,0,0,0,0,0
4422,50.0,greater-noida,0.05555555555555555,0,-1,2,0,-1,-1,2.0,Amrapali Golf Homes Greater Noida West,668.0,1.0,0,0,0,0,0
4423,84.2,greater-noida,1.0,0,45,2,3,1,3,2.0,AIG Royal Sector 1 Greater Noida West,971.0,20.0,1,1,1,0,1
4424,97.2,greater-noida,1.0,0,45,2,3,1,3,3.0,AIG Royal Sector 1 Greater Noida West,1121.0,20.0,1,1,1,0,1
4425,63.5,greater-noida,0.48,1,90,2,3,-1,3,2.0,Mahagun Mantra 1 Greater Noida West,950.0,12.0,0,1,1,0,1
4426,51.0,greater-noida,0.9411764705882353,0,45,2,3,-1,3,3.0,"Tech Zone, Gautam Budh Nagar, Yamuna Expressway",1240.0,16.0,0,1,1,0,1
4427,72.0,greater-noida,0.4375,1,0,2,3,-1,3,3.0,Gaur City 2 7th Avenue Noida Extention,1080.0,14.0,0,1,0,0,1
4428,146.0,greater-noida,0.04347826086956522,0,90,2,3,-1,3,3.0,CRC Sublimis Greater Noida West,1630.0,1.0,0,0,1,0,0
4429,80.0,greater-noida,0.92,0,90,3,4,1,3,3.0,Mahagun Mantra 1 Greater Noida West,1250.0,23.0,0,1,1,0,1
4430,110.0,greater-noida,0.1304347826086956,0,315,3,3,-1,3,3.0,Purvanchal Royal City Chi 5,1500.0,3.0,0,1,1,0,1
4431,153.0,greater-noida,1.0,1,-1,4,0,-1,-1,3.0,Jaypee Greens,1510.4,7.0,0,0,0,0,0
4432,69.0,greater-noida,0.05,1,45,2,1,-1,3,2.0,Techzone 4,970.0,1.0,1,1,1,0,1
4433,37.0,greater-noida,0.75,1,45,2,2,1,0,3.0,Vihaan Vista Sector 1 Greater Noida West,975.0,3.0,1,0,1,0,0
4434,130.0,greater-noida,0.9130434782608695,2,-1,4,4,-1,-1,4.0,Devsai Sportshome Greater Noida West,1588.0,21.0,0,1,1,0,1
4435,82.0,greater-noida,0.7391304347826086,1,-1,3,3,-1,-1,3.0,Edana Alpha 1,1050.0,17.0,0,0,0,0,0
4436,149.0,greater-noida,0.4444444444444444,1,-1,3,0,-1,-1,3.0,Jaypee Greens,1430.4,4.0,0,0,0,0,0
4437,46.0,greater-noida,0.56,1,180,2,3,1,3,2.0,Greater Noida West,1050.0,14.0,0,1,1,0,0
4438,112.0,greater-noida,0.7777777777777778,1,45,3,3,1,3,3.0,Sector 10,980.0,21.0,0,1,0,0,0
4439,52.0,greater-noida,0.8095238095238095,1,-1,2,0,-1,-1,3.0,Migsun Ultimo Omicron 3,1116.0,17.0,0,0,0,0,0
4440,210.0,greater-noida,0.8571428571428571,1,90,4,5,1,3,4.0,Sector 27,1796.0,6.0,0,1,0,0,0
4441,59.0,greater-noida,0.1428571428571428,0,270,2,3,-1,3,2.0,Nimbus Express Park View 2 Chi 5,891.2,3.0,0,1,0,0,1
4442,74.0,greater-noida,0.7619047619047619,1,315,2,2,0,3,3.0,Gaur Atulyam Omicron 1,975.0,16.0,0,1,0,0,0
4443,49.0,greater-noida,0.65,0,45,3,3,1,3,3.0,Supertech Eco Village 1 Sector 1 Greater Noida West,1120.8,13.0,0,1,1,0,1
4444,50.0,greater-noida,0.1428571428571428,0,-1,2,0,0,-1,2.0,Greater Noida West,780.0,2.0,0,0,0,0,0
4445,53.0,greater-noida,0.5,0,90,2,4,1,1,3.0,"Nirala Estate Phase 2 Tech Zone, Gautam Budh Nagar, Yamuna Expressway",761.0,12.0,1,1,1,0,1
4446,,greater-noida,0.5909090909090909,0,45,4,4,1,3,4.0,Capital Athena Sector 1,1643.0,13.0,1,0,0,0,0
4447,96.0,greater-noida,0.7368421052631579,1,270,3,4,1,3,3.0,Eros Sampoornam Greater Noida West,1060.0,14.0,0,0,0,0,0
4448,36.0,greater-noida,0.2,1,45,2,3,-1,3,2.0,Gaur 16Park View Yamuna Expressway,800.0,5.0,0,1,1,0,1
4449,40.0,greater-noida,0.64,1,45,2,4,-1,3,2.0,Gaur 16Park View Yamuna Expressway,950.0,16.0,0,1,1,0,1
4450,50.0,greater-noida,0.2,0,135,2,2,-1,0,2.0,Amrapali Castle Yamuna Expressway,860.0,3.0,0,1,0,0,0
4451,,greater-noida,0.8571428571428571,0,-1,2,3,-1,-1,2.0,Ajnara Le Garden Greater Noida West,1095.0,18.0,0,0,0,0,0
4452,50.0,greater-noida,0.05555555555555555,0,-1,2,0,-1,-1,2.0,Amrapali Golf Homes Greater Noida West,668.0,1.0,0,0,0,0,0
4453,84.2,greater-noida,1.0,0,45,2,3,1,3,2.0,AIG Royal Sector 1 Greater Noida West,971.0,20.0,1,1,1,0,1
4454,97.2,greater-noida,1.0,0,45,2,3,1,3,3.0,AIG Royal Sector 1 Greater Noida West,1121.0,20.0,1,1,1,0,1
4455,63.5,greater-noida,0.48,1,90,2,3,-1,3,2.0,Mahagun Mantra 1 Greater Noida West,950.0,12.0,0,1,1,0,1
4456,51.0,greater-noida,0.9411764705882353,0,45,2,3,-1,3,3.0,"Tech Zone, Gautam Budh Nagar, Yamuna Expressway",1240.0,16.0,0,1,1,0,1
4457,72.0,greater-noida,0.4375,1,0,2,3,-1,3,3.0,Gaur City 2 7th Avenue Noida Extention,1080.0,14.0,0,1,0,0,1
4458,146.0,greater-noida,0.04347826086956522,0,90,2,3,-1,3,3.0,CRC Sublimis Greater Noida West,1630.0,1.0,0,0,1,0,0
4459,80.0,greater-noida,0.92,0,90,3,4,1,3,3.0,Mahagun Mantra 1 Greater Noida West,1250.0,23.0,0,1,1,0,1
4460,110.0,greater-noida,0.1304347826086956,0,315,3,3,-1,3,3.0,Purvanchal Royal City Chi 5,1500.0,3.0,0,1,1,0,1
4461,153.0,greater-noida,1.0,1,-1,4,0,-1,-1,3.0,Jaypee Greens,1510.4,7.0,0,0,0,0,0
4462,69.0,greater-noida,0.05,1,45,2,1,-1,3,2.0,Techzone 4,970.0,1.0,1,1,1,0,1
4463,37.0,greater-noida,0.75,1,45,2,2,1,0,3.0,Vihaan Vista Sector 1 Greater Noida West,975.0,3.0,1,0,1,0,0
4464,130.0,greater-noida,0.9130434782608695,2,-1,4,4,-1,-1,4.0,Devsai Sportshome Greater Noida West,1588.0,21.0,0,1,1,0,1
4465,82.0,greater-noida,0.7391304347826086,1,-1,3,3,-1,-1,3.0,Edana Alpha 1,1050.0,17.0,0,0,0,0,0
4466,149.0,greater-noida,0.4444444444444444,1,-1,3,0,-1,-1,3.0,Jaypee Greens,1430.4,4.0,0,0,0,0,0
4467,46.0,greater-noida,0.56,1,180,2,3,1,3,2.0,Greater Noida West,1050.0,14.0,0,1,1,0,0
4468,112.0,greater-noida,0.7777777777777778,1,45,3,3,1,3,3.0,Sector 10,980.0,21.0,0,1,0,0,0
4469,52.0,greater-noida,0.8095238095238095,1,-1,2,0,-1,-1,3.0,Migsun Ultimo Omicron 3,1116.0,17.0,0,0,0,0,0
4470,210.0,greater-noida,0.8571428571428571,1,90,4,5,1,3,4.0,Sector 27,1796.0,6.0,0,1,0,0,0
4471,59.0,greater-noida,0.1428571428571428,0,270,2,3,-1,3,2.0,Nimbus Express Park View 2 Chi 5,891.2,3.0,0,1,0,0,1
4472,74.0,greater-noida,0.7619047619047619,1,315,2,2,0,3,3.0,Gaur Atulyam Omicron 1,975.0,16.0,0,1,0,0,0
4473,49.0,greater-noida,0.65,0,45,3,3,1,3,3.0,Supertech Eco Village 1 Sector 1 Greater Noida West,1120.8,13.0,0,1,1,0,1
4474,50.0,greater-noida,0.1428571428571428,0,-1,2,0,0,-1,2.0,Greater Noida West,780.0,2.0,0,0,0,0,0
4475,53.0,greater-noida,0.5,0,90,2,4,1,1,3.0,"Nirala Estate Phase 2 Tech Zone, Gautam Budh Nagar, Yamuna Expressway",761.0,12.0,1,1,1,0,1
4476,,greater-noida,0.5909090909090909,0,45,4,4,1,3,4.0,Capital Athena Sector 1,1643.0,13.0,1,0,0,0,0
4477,96.0,greater-noida,0.7368421052631579,1,270,3,4,1,3,3.0,Eros Sampoornam Greater Noida West,1060.0,14.0,0,0,0,0,0
4478,36.0,greater-noida,0.2,1,45,2,3,-1,3,2.0,Gaur 16Park View Yamuna Expressway,800.0,5.0,0,1,1,0,1
4479,40.0,greater-noida,0.64,1,45,2,4,-1,3,2.0,Gaur 16Park View Yamuna Expressway,950.0,16.0,0,1,1,0,1
4480,50.0,greater-noida,0.2,0,135,2,2,-1,0,2.0,Amrapali Castle Yamuna Expressway,860.0,3.0,0,1,0,0,0
4481,,greater-noida,0.8571428571428571,0,-1,2,3,-1,-1,2.0,Ajnara Le Garden Greater Noida West,1095.0,18.0,0,0,0,0,0
4482,50.0,greater-noida,0.05555555555555555,0,-1,2,0,-1,-1,2.0,Amrapali Golf Homes Greater Noida West,668.0,1.0,0,0,0,0,0
