Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
3229,87.5,faridabad,0.75,1,0,3,2,1,0,3.0,"Gupta Ji Floors Greenfield Colony, Mathura Road",0.0,3.0,1,1,1,0,0
3230,75.0,faridabad,0.5,0,90,2,3,-1,0,3.0,"Sector 21D, Mathura Road",1344.0,2.0,0,0,1,0,0
3231,80.0,faridabad,0.6666666666666666,0,270,2,4,1,0,3.0,RPS Auria Residences Sector 88,1288.0,10.0,0,0,1,0,0
3232,67.0,faridabad,0.2666666666666667,0,0,3,3,-1,0,3.0,Sector 75,1700.0,4.0,0,1,1,0,0
3233,215.0,faridabad,0.75,1,90,4,3,1,0,4.0,Sector 17,2400.0,3.0,1,0,1,0,0
3234,19.0,faridabad,0.1666666666666667,0,-1,1,0,-1,-1,1.0,Sector 82,256.0,2.0,0,0,0,0,0
3235,,faridabad,0.0,0,0,3,0,-1,-1,3.0,"Ashoka Enclave, Mathura Road",130.0,0.0,0,0,0,0,0
3236,75.0,faridabad,1.0,1,0,3,2,-1,0,3.0,"Greenfield Colony, Mathura Road",1900.0,2.0,0,0,1,0,0
3237,235.0,faridabad,1.0,0,225,5,3,-1,0,4.0,"Sector 21B, Mathura Road",3500.0,4.0,1,1,0,0,0
3238,85.0,faridabad,1.0,1,90,3,3,0,0,3.0,Puri VIP Floors Sector 81,1238.0,2.0,0,1,0,0,0
3239,27.0,faridabad,0.0,1,0,2,0,-1,0,3.0,"Greenfield Colony, Mathura Road",900.0,0.0,0,0,1,0,0
3240,150.0,faridabad,0.7777777777777778,1,-1,2,0,-1,-1,3.0,Sector 82,1760.0,14.0,0,0,0,0,0
3241,85.0,faridabad,0.5,1,270,2,2,1,0,3.0,Honour Homes Sector 89,1200.0,2.0,1,1,1,0,0
3242,49.0,faridabad,0.7692307692307693,1,0,2,3,0,0,3.0,KLJ Platinum Plus Sector 77,1150.0,10.0,0,0,1,0,0
3243,155.0,faridabad,0.25,0,0,3,2,-1,0,3.0,"Sector 21C, Mathura Road",2050.0,1.0,1,0,1,0,0
3244,115.0,faridabad,0.75,1,90,3,2,1,0,3.0,Sector 85,0.0,3.0,1,0,1,0,0
3245,62.0,faridabad,0.6363636363636364,0,0,2,3,1,0,3.0,Piyush Heights Sector 89,1276.0,7.0,0,1,0,0,0
3246,23.0,faridabad,0.8571428571428571,0,90,2,1,1,0,2.0,Floridaa Sector 82,600.0,12.0,0,0,1,0,0
3247,25.4,faridabad,0.2,0,90,2,2,-1,0,2.0,Conscient Habitat 78 Sector 78,650.0,3.0,1,0,1,0,0
3248,48.0,faridabad,0.5,1,315,2,2,1,0,2.0,Sector 88,1000.0,2.0,1,0,1,0,0
3249,45.0,faridabad,1.0,1,0,2,2,-1,0,3.0,"Greenfield Colony, Mathura Road",1300.0,2.0,0,0,1,0,0
3250,58.0,faridabad,0.5,1,90,2,2,1,0,3.0,Honour Homes Sector 89,0.0,2.0,1,0,0,0,0
