Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
343,41.0,raipur,0.1428571428571428,1,-1,3,0,-1,-1,3.0,Ram Niketan Saddu,1160.0,1.0,0,0,0,0,0
344,51.0,raipur,0.3333333333333333,1,0,3,1,1,1,3.0,Avanti Vihar,1200.0,2.0,0,0,0,0,0
345,24.0,raipur,0.75,1,-1,2,0,-1,-1,2.0,Vidhan Sabha Road,760.0,3.0,0,0,0,0,0
346,22.0,raipur,0.5,0,-1,1,2,-1,-1,2.0,Shankar Nagar,856.0,1.0,0,0,0,0,0
347,22.9,raipur,0.5,1,90,2,2,1,0,2.0,Galaxy I Land Vidhan Sabha Road,800.0,3.0,0,1,1,0,1
348,39.0,raipur,,0,-1,2,0,-1,-1,3.0,Avinash New County Naya Raipur,849.6,,1,0,0,0,0
349,39.5,raipur,,0,-1,2,0,-1,-1,3.0,Avinash New County Naya Raipur,860.8000000000001,,1,0,0,0,0
350,20.0,raipur,0.8333333333333334,0,90,2,1,1,0,2.0,Dhebar City Homes Bhatgaon,840.0,5.0,0,1,0,0,0
351,27.5,raipur,0.1666666666666667,0,-1,2,2,-1,-1,2.0,Solus Height Amlidhi,750.0,1.0,1,0,0,0,0
352,52.0,raipur,1.0,1,-1,2,0,-1,-1,2.0,Wallfort Orchid Shankar Nagar,672.0,5.0,0,0,0,0,0
353,43.4,raipur,0.2,0,90,3,2,-1,0,3.0,Swastik East 12 Shankar Nagar,960.0,2.0,0,1,0,0,1
354,32.4,raipur,,0,-1,2,0,-1,-1,2.0,Avinash New County Naya Raipur,690.4000000000001,,1,0,0,0,0
355,34.9,raipur,,0,-1,2,0,-1,-1,2.0,Avinash New County Naya Raipur,754.4000000000001,,1,0,0,0,0
356,35.3,raipur,,0,-1,2,0,-1,-1,2.0,Avinash New County Naya Raipur,764.0,,1,0,0,0,0
357,43.7,raipur,,0,-1,3,0,-1,-1,3.0,Avinash New County Naya Raipur,970.4000000000001,,1,0,0,0,0
358,20.0,raipur,0.25,0,-1,1,2,-1,1,2.0,Changurabhata,611.0,1.0,0,1,0,0,0
359,30.7,raipur,0.125,0,270,2,2,1,0,2.0,Linc Serenity Heights Labhandih,548.0,1.0,1,1,1,0,0
360,66.0,raipur,0.1111111111111111,0,-1,4,0,-1,-1,4.0,Saddu,1680.0,1.0,0,0,0,0,0
361,21.0,raipur,0.6666666666666666,0,-1,2,1,-1,0,2.0,Avinash Pride Hirapur,784.0,4.0,0,0,0,0,0
362,25.5,raipur,0.75,0,-1,2,2,-1,-1,2.0,Raipura,700.0,3.0,0,0,0,0,0
363,31.0,raipur,0.25,1,90,2,2,1,0,2.0,Amlidhi,1000.0,2.0,0,1,0,0,0
364,27.1,raipur,1.0,2,90,3,3,1,2,3.0,Daldal Seoni,680.0,6.0,1,1,1,0,0
365,31.5,raipur,0.375,0,90,2,3,-1,0,2.0,Bhatagaon,815.0,3.0,0,1,1,0,0
366,22.0,raipur,0.6666666666666666,2,315,2,0,0,0,2.0,Daldal Seoni,640.0,4.0,0,0,0,0,0
367,19.5,raipur,0.75,0,270,2,2,-1,0,2.0,Bhatagaon,680.0,3.0,0,1,0,0,0
368,31.8,raipur,0.625,1,-1,2,0,-1,-1,2.0,Avinash New County Naya Raipur,754.4000000000001,5.0,0,0,0,0,0
369,14.7,raipur,0.1666666666666667,0,90,1,1,1,0,1.0,Avinash Aashiyana Harshit Nagar,404.0,1.0,1,1,0,0,0
370,49.6,raipur,0.3,0,90,3,0,1,0,3.0,The Parksyde Kachna,1368.8,3.0,1,0,0,0,0
371,32.0,raipur,0.5,1,45,2,2,-1,0,2.0,Ram Niketan Saddu,850.0,3.0,0,1,1,0,0
372,24.0,raipur,0.8333333333333334,0,-1,2,0,-1,-1,2.0,Gogaon,720.0,5.0,0,0,0,0,0
373,23.0,raipur,0.8333333333333334,0,90,3,0,1,0,2.0,Mowa,1792.0,5.0,0,1,0,0,0
374,44.0,raipur,0.1428571428571428,1,-1,3,0,-1,-1,3.0,Amlidhi,1256.0,1.0,0,0,0,0,0
375,19.0,raipur,0.7142857142857143,0,-1,1,0,-1,-1,2.0,Himalayan Heights Deopuri,544.0,5.0,0,0,0,0,0
376,22.5,raipur,0.25,0,90,2,0,1,0,2.0,Mahaveer Nagar,800.0,1.0,0,0,1,0,0
377,52.0,raipur,0.25,1,-1,2,0,-1,-1,3.0,Anugrah Residency Gondwara Basti,940.8000000000001,2.0,0,0,0,0,0
378,45.0,raipur,0.6666666666666666,2,-1,2,2,-1,-1,2.0,Palm Resorts Saddu,750.0,6.0,0,0,0,0,0
379,55.0,raipur,0.8571428571428571,1,-1,3,0,-1,-1,3.0,Devpuri,1292.0,6.0,0,0,0,0,0
380,35.0,raipur,0.25,1,-1,2,0,-1,-1,2.0,Kota,864.0,2.0,0,0,0,0,0
381,17.5,raipur,1.0,1,-1,2,2,-1,-1,2.0,Green Earth Society Amleshwar,850.0,4.0,0,0,0,0,0
382,27.0,raipur,0.8333333333333334,0,90,3,0,-1,0,2.0,Vrindawan Gardens Daldal Seoni,1572.0,5.0,0,1,0,0,0
383,37.7,raipur,0.0,0,90,2,1,1,0,2.0,Kachna,923.0,0.0,1,1,1,0,1
384,25.0,raipur,1.0,0,0,2,2,1,0,2.0,simran city Raipur,870.0,4.0,0,1,1,0,0
385,18.0,raipur,0.2,0,270,2,4,-1,0,2.0,Kabir Nagar,1025.0,1.0,0,0,1,0,0
386,,raipur,0.3,2,90,4,3,1,0,4.0,Avanti Vihar,2300.0,3.0,0,1,1,0,1
387,69.9,raipur,0.4615384615384616,1,-1,3,0,-1,-1,3.0,Shankar Nagar,960.0,6.0,0,0,0,0,0
388,36.0,raipur,0.5,1,135,2,2,-1,0,2.0,Amlidhi,1000.0,3.0,0,1,1,0,0
389,23.0,raipur,0.5714285714285714,0,0,2,1,1,0,2.0,Golden Tower Amlidhi,760.0,4.0,0,1,0,0,0
390,32.0,raipur,0.4,1,-1,2,2,-1,-1,2.0,anandam world city Raipur,980.0,4.0,0,0,0,0,0
391,38.7,raipur,0.375,0,90,3,3,-1,0,3.0,Dolphin Jewel O New Dhamtari Road,1076.0,3.0,0,1,1,0,0
392,25.0,raipur,0.8,0,-1,2,0,-1,-1,2.0,Govind Nagar,640.0,4.0,0,0,0,0,0
393,48.0,raipur,0.3333333333333333,0,90,3,3,-1,0,3.0,Shankar Nagar,1164.0,2.0,1,1,1,0,0
394,45.0,raipur,0.6666666666666666,2,-1,2,0,-1,-1,2.0,Ashoka Ratna Shankar Nagar,720.0,4.0,0,0,0,0,0
395,32.0,raipur,0.5,2,-1,2,0,-1,-1,2.0,Ashoka Ratna Shankar Nagar,840.0,3.0,0,0,0,0,0
396,44.0,raipur,0.1666666666666667,1,270,3,4,-1,0,3.0,Amlidhi,1170.0,1.0,1,1,1,0,0
397,29.5,raipur,0.5714285714285714,0,-1,2,0,-1,-1,2.0,Ram Niketan Saddu,836.0,4.0,0,0,0,0,0
398,27.6,raipur,0.0,0,90,2,2,1,0,2.0,Dolphin Jewel O New Dhamtari Road,802.4000000000001,0.0,1,1,1,0,1
399,32.2,raipur,0.1,0,90,2,1,1,0,2.0,Kachna Road,735.0,1.0,1,1,1,0,1
400,22980.0,raipur,0.2222222222222222,0,90,2,1,1,0,2.0,Chaitanya Greens Saddu,750.0,2.0,1,1,1,0,0
401,20.0,raipur,0.25,0,180,2,1,-1,0,2.0,Simran City 5 Santoshi Nagar,870.0,1.0,0,1,1,0,0
402,52.0,raipur,0.8,0,45,2,2,-1,-1,2.0,Jeevan Apartment Raipur,1030.0,4.0,0,0,0,0,0
403,28.9,raipur,0.0,0,90,2,2,-1,0,2.0,Dolphin Jewel O New Dhamtari Road,787.0,0.0,1,1,1,0,1
404,45.0,raipur,0.5,0,90,3,1,1,0,3.0,Anandam World City Kachna Road,1054.0,5.0,1,1,1,0,1
405,33.5,raipur,0.0,0,90,2,2,1,0,2.0,Mathpurena,805.0,0.0,1,1,1,0,1
406,85.0,raipur,0.5,2,-1,4,1,-1,-1,3.0,VIP City Raipur Vidhan Sabha Road,1360.0,3.0,0,0,0,0,0
407,58.8,raipur,0.0,0,90,5,3,1,0,4.0,Dolphin Jewel O New Dhamtari Road,1575.0,0.0,1,1,1,0,1
408,66.0,raipur,0.3,2,90,2,2,1,0,2.0,Avanti Vihar,1100.0,3.0,0,1,1,0,1
409,14.5,raipur,1.0,0,-1,1,0,-1,-1,1.0,Hirapur,456.0,6.0,0,0,0,0,0
410,49.6,raipur,0.5,2,0,3,3,-1,0,3.0,Solus Height Amlidhi,1080.8,3.0,0,0,0,0,0
411,18.0,raipur,0.25,0,90,2,1,0,0,2.0,Green Earth Society Amleshwar,645.0,1.0,0,1,1,0,1
412,,raipur,0.125,0,90,2,2,1,0,2.0,Bhatgaon,800.0,1.0,1,1,1,0,1
413,22.0,raipur,1.0,0,180,2,2,-1,0,2.0,Naya Raipur,600.8000000000001,6.0,0,0,1,0,0
414,32.0,raipur,0.8333333333333334,0,0,1,0,-1,0,1.0,Avinash Pride Hirapur,461.6,5.0,0,0,0,0,0
415,46.0,raipur,0.4,1,-1,2,3,1,-1,2.0,Pachpedi Naka,880.0,2.0,0,0,0,0,0
416,75.0,raipur,0.3333333333333333,0,135,3,2,-1,0,3.0,barsana enclave tatibandh Raipur,1500.0,2.0,0,1,0,0,1
417,20.0,raipur,0.5,0,-1,2,1,-1,-1,2.0,Cross Road Apartment Amlidhi,725.0,2.0,0,0,0,0,0
418,22.0,raipur,0.8333333333333334,1,90,2,2,-1,0,2.0,Bhanpuri,870.0,5.0,0,0,1,0,0
419,52.0,raipur,0.3,2,90,2,2,1,0,2.0,Avanti Vihar,1100.0,3.0,0,1,1,0,1
420,30.0,raipur,0.8571428571428571,1,-1,2,0,-1,-1,2.0,Gogaon,720.0,6.0,0,0,0,0,0
421,20.0,raipur,1.0,2,315,2,1,0,0,2.0,Maruti Residency,640.0,5.0,0,0,1,0,0
422,8.9,raipur,0.5,0,-1,1,1,-1,-1,2.0,Boria Kalan,389.6,2.0,0,1,1,0,0
423,58.0,raipur,0.3,1,90,3,2,1,0,3.0,Mowa,1300.0,3.0,0,1,1,0,0
424,31.5,raipur,0.0,0,90,2,1,1,0,2.0,Bhatagaon,761.0,0.0,1,1,1,0,0
425,52.0,raipur,0.5,0,90,3,3,1,0,3.0,Golden Sky VIP Road,1300.0,3.0,0,1,1,0,1
426,36.0,raipur,0.5,0,270,3,2,1,0,3.0,Shrinagar,800.0,4.0,1,1,1,0,1
427,23.0,raipur,0.5,0,-1,2,1,-1,0,2.0,Avinash Aashiyana Kabir Nagar,589.6,3.0,0,1,1,0,0
428,43.0,raipur,0.6666666666666666,2,-1,2,0,-1,-1,2.0,DN Heights Lalpur,956.8000000000001,4.0,0,0,0,0,0
429,27.9,raipur,0.6666666666666666,0,-1,2,2,-1,0,2.0,DM Towers Bhanpuri,840.8000000000001,4.0,0,1,1,0,0
430,31.5,raipur,0.0,0,90,3,3,1,0,2.0,Mathpurena,812.0,0.0,1,1,0,0,0
431,27.0,raipur,0.2,0,-1,2,1,-1,1,2.0,"Shanti Enclave, Changora Bhata Raipur",0.0,1.0,0,0,0,0,0
432,55.0,raipur,0.25,1,90,2,2,-1,0,2.0,Simran Heights Mahavir Nagar Anmol super bazar road Raipur Chhattisgarh Raipur,960.0,1.0,0,1,1,0,0
433,32.0,raipur,1.0,0,-1,3,2,-1,-1,3.0,Naya Raipur,800.0,6.0,0,0,0,0,0
434,18.5,raipur,0.75,1,-1,2,0,-1,-1,2.0,Bhatgaon,520.0,3.0,0,0,0,0,0
435,25.0,raipur,1.0,2,90,2,2,-1,0,2.0,Dhebar City Homes Bhatagaon,2000.0,4.0,1,1,0,0,1
436,65.0,raipur,0.3,2,90,2,2,1,0,2.0,Avanti Vihar,1100.0,3.0,0,1,1,0,1
437,21.0,raipur,1.0,0,-1,2,2,-1,0,2.0,DM Towers Bhanpuri,783.0,6.0,0,0,0,0,0
438,17.0,raipur,0.125,0,90,2,2,1,0,2.0,Deopuri,500.0,1.0,1,1,1,0,1
439,28.9,raipur,0.125,0,90,2,2,1,0,2.0,Deopuri,750.0,1.0,1,1,1,0,1
440,14.0,raipur,0.5,0,0,1,2,-1,0,2.0,Khamardih,500.0,3.0,0,1,1,0,0
441,45.0,raipur,0.125,1,-1,2,0,-1,-1,3.0,Sadar Bazar,640.0,1.0,0,0,0,0,0
442,25.0,raipur,0.5,0,-1,2,2,-1,-1,2.0,Amlidhi,850.0,3.0,0,0,0,0,0
443,33.5,raipur,0.3333333333333333,0,-1,3,0,-1,-1,3.0,Mahadev Ghat Road,1052.0,2.0,0,0,0,0,0
444,35.0,raipur,1.0,0,-1,2,0,-1,0,2.0,Om Shri Phase II Shankar Nagar,772.0,6.0,0,0,0,0,0
445,8.5,raipur,1.0,0,-1,1,0,-1,-1,2.0,Housing Board Colony,440.0,3.0,0,0,0,0,0
446,15.5,raipur,0.8333333333333334,0,-1,1,0,-1,-1,2.0,Housing Board Colony,440.0,5.0,0,0,0,0,0
447,25.0,raipur,0.1666666666666667,2,90,2,2,1,0,2.0,VIP Road,735.0,1.0,0,0,0,0,0
448,24.7,raipur,0.5,0,-1,2,0,-1,-1,2.0,Solus Height Amlidhi,784.8000000000001,3.0,0,0,0,0,0
449,37.0,raipur,1.0,0,-1,3,0,-1,-1,3.0,Mowa,1160.0,4.0,0,0,0,0,0
450,49.5,raipur,0.6666666666666666,2,-1,3,0,-1,-1,3.0,Amlihdih Raipur,880.0,4.0,0,0,0,0,0
451,45.0,raipur,0.8,0,270,2,3,-1,-1,2.0,shreeji towers Raipur,1135.0,4.0,0,1,1,0,0
452,30.0,raipur,0.6666666666666666,2,-1,2,2,1,-1,2.0,New Shanti Nagar,640.0,2.0,0,0,0,0,0
453,24.7,raipur,0.5,0,-1,2,0,-1,-1,2.0,Solus Height Amlidhi,784.8000000000001,3.0,0,0,0,0,0
454,42.5,raipur,0.5,0,90,3,2,-1,0,3.0,Anandam World City Kachna Road,1300.0,5.0,1,1,1,0,0
455,55.0,raipur,0.2727272727272727,0,-1,3,0,-1,-1,3.0,Wallfort Heights Bhatgaon,1272.0,3.0,0,0,0,0,0
456,55.0,raipur,0.8,2,-1,2,2,-1,-1,3.0,Byron Bazar,1120.0,4.0,0,0,0,0,0
457,40.0,raipur,0.75,0,-1,3,1,-1,-1,3.0,Avinash New County Naya Raipur,870.0,6.0,1,0,0,0,0
458,29.1,raipur,0.25,0,0,2,2,-1,0,3.0,Simran City 5 Santoshi Nagar,950.0,1.0,0,1,1,0,0
459,37.7,raipur,,0,90,2,2,1,0,3.0,Anandam World City Shankar Nagar,980.0,,1,1,1,0,1
460,20.0,raipur,,-1,-1,0,0,-1,-1,2.0,Green Earth Society Amleshwar,664.0,,0,0,0,0,0
461,40.0,raipur,1.0,0,-1,3,0,-1,-1,3.0,Lalpur,1415.0,5.0,0,0,0,0,0
462,90.0,raipur,0.7,0,45,3,3,-1,0,4.0,Avanti Vihar,2455.0,7.0,1,0,1,0,0
463,26.0,raipur,0.5,0,-1,2,0,1,-1,2.0,Mahaveer Nagar,716.0,2.0,0,0,0,0,0
464,31.5,raipur,1.0,1,90,2,2,1,0,2.0,Santoshi Nagar,775.0,2.0,1,1,1,0,0
465,30.0,raipur,0.25,1,-1,2,2,1,0,2.0,Daldal Seoni,880.0,1.0,0,0,1,0,0
466,31.5,raipur,0.3,1,90,2,2,1,0,2.0,Mathpurena,850.0,3.0,1,1,1,0,0
467,16.3,raipur,0.6666666666666666,1,0,1,1,-1,0,1.0,Avinash Vatika Urkura,388.0,4.0,0,1,1,0,0
468,38.0,raipur,1.0,0,90,2,1,-1,0,2.0,Ashoka Impression Mowa,753.0,6.0,0,0,0,0,0
469,31.0,raipur,0.375,1,90,2,2,1,0,2.0,Amlidhi,950.0,3.0,0,1,1,0,0
470,30.5,raipur,0.0,0,0,3,2,-1,0,3.0,Suryoday Society Raipur,962.0,0.0,0,1,0,0,0
471,33.0,raipur,0.5454545454545454,2,90,3,0,-1,0,3.0,Avinash New County Naya Raipur,928.0,6.0,0,1,0,0,0
472,20.0,raipur,0.8,0,-1,2,2,-1,-1,2.0,Mowa,696.0,4.0,0,0,0,0,0
473,140.0,raipur,0.2,0,90,4,2,1,0,4.0,Avanti Vihar,2800.0,2.0,1,1,1,0,1
474,8.0,raipur,1.0,0,-1,1,1,0,-1,1.0,Sejbahar,0.0,3.0,0,0,0,0,0
475,24.0,raipur,0.3333333333333333,0,-1,2,1,-1,0,2.0,Avinash Aashiyana Kabir Nagar,737.0,2.0,0,1,0,0,0
476,45.0,raipur,0.2,0,90,3,2,1,0,3.0,Anandam World City Shankar Nagar,1100.0,2.0,1,1,1,0,1
477,35.0,raipur,0.8571428571428571,1,-1,2,0,-1,-1,2.0,"Kota, Raipur Raipur",940.0,6.0,0,0,0,0,0
478,19.0,raipur,0.75,1,-1,2,1,-1,-1,2.0,Bhatagaon,66.0,3.0,0,0,0,0,0
479,22.0,raipur,0.3333333333333333,1,-1,2,1,-1,-1,2.0,Daldal Seoni,750.0,2.0,0,0,0,0,0
480,55.0,raipur,0.1666666666666667,2,-1,2,0,-1,-1,3.0,Singapore City Raipur Mohba Bazar,1048.8,1.0,0,0,0,0,0
481,14.0,raipur,1.0,0,180,1,0,-1,0,1.0,Avinash Aashiyana Kabir Nagar,389.0,6.0,1,1,0,0,0
482,55.0,raipur,0.5,2,-1,2,1,-1,0,3.0,Devendra Nagar,950.0,3.0,1,0,1,0,0
483,32.0,raipur,0.0,0,270,1,0,-1,-1,2.0,Nathani apartment Raipur,750.0,0.0,0,0,0,0,0
484,31.0,raipur,0.6666666666666666,0,-1,2,0,-1,-1,2.0,Raheja Sky Scape Saddu,806.4000000000001,4.0,0,0,0,0,0
485,21.0,raipur,1.0,1,90,2,1,-1,1,2.0,Ashoka Impression Mowa,671.0,6.0,1,1,0,0,0
486,56.0,raipur,0.5,2,90,3,2,1,0,3.0,Shankar Nagar,1400.0,3.0,0,1,1,0,0
487,33.4,raipur,0.2,1,90,2,2,1,0,2.0,Anandam World City Shankar Nagar,800.0,2.0,1,1,1,0,0
488,32.2,raipur,0.2,1,90,2,2,1,0,2.0,Anandam World City Shankar Nagar,800.0,2.0,1,1,1,0,0
489,33.0,raipur,0.6666666666666666,0,-1,2,0,-1,-1,2.0,Shankar Nagar,840.0,4.0,0,0,0,0,0
490,31.5,raipur,1.0,1,90,2,2,1,0,2.0,Bhatagaon,780.0,2.0,1,1,1,0,1
491,51.0,raipur,0.3333333333333333,1,-1,3,2,-1,-1,3.0,Golden Sky VIP Road,1300.0,2.0,0,0,0,0,0
492,49.0,raipur,0.6666666666666666,2,-1,3,3,-1,0,3.0,Solus Height Amlidhi,998.0,4.0,0,1,1,0,1
493,45.0,raipur,1.0,1,90,3,2,1,0,3.0,Kachna,1300.0,2.0,1,1,1,0,1
494,,raipur,0.5,0,-1,2,0,-1,0,2.0,Naya Raipur,782.0,3.0,0,0,0,0,0
495,90.0,raipur,0.7142857142857143,1,-1,3,0,-1,-1,3.0,Ashoka Ratan Shankar Nagar,1832.8,5.0,0,0,0,0,0
496,34.0,raipur,0.75,0,-1,2,2,-1,0,2.0,aryapolis Raipur,900.0,3.0,0,0,0,0,0
497,60.0,raipur,0.3,2,90,2,2,1,0,2.0,Avanti Vihar,1100.0,3.0,0,1,1,0,0
498,42.0,raipur,0.25,1,45,2,1,-1,0,2.0,Mathpurena,840.0,1.0,0,1,0,0,0
499,90.0,raipur,0.8571428571428571,1,90,3,2,-1,0,3.0,Ashoka Royale Shankar Nagar,1733.6,6.0,0,1,0,0,0
500,16.0,raipur,0.75,0,-1,2,2,-1,-1,2.0,Dhebar City Homes Bhatgaon,900.0,3.0,0,0,0,0,0
501,29.1,raipur,0.0,0,90,3,3,-1,0,3.0,Mathpurena,1000.0,0.0,0,1,1,0,0
502,32.2,raipur,0.5,1,0,2,2,1,0,2.0,Anandam World City Shankar Nagar,900.0,5.0,1,1,1,0,0
503,,raipur,0.5,1,90,3,2,1,0,3.0,Anandam World City Kachna,1125.0,3.0,1,1,0,0,0
504,31.5,raipur,0.5,0,90,2,3,1,0,2.0,Mathpurena,870.0,3.0,1,1,1,0,0
505,28.9,raipur,0.25,0,90,2,2,1,0,2.0,Dolphin Jewel O New Dhamtari Road,870.0,2.0,1,1,0,0,1
506,17.5,raipur,0.875,0,90,2,1,-1,0,2.0,Dolphin Jewel O Pachpedi Naka,500.0,7.0,1,0,1,0,0
507,58.7,raipur,0.375,0,90,4,5,1,0,4.0,Dolphin Jewel O New Dhamtari Road,1900.0,3.0,1,1,1,0,0
508,34.5,raipur,0.0,0,90,2,1,1,0,2.0,Shankar Nagar,920.0,0.0,1,1,1,0,1
509,31.5,raipur,0.125,2,90,2,3,1,0,2.0,Mathpurena,812.0,1.0,1,1,1,0,1
