Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
7825,49.1,jaipur,0.5,1,90,2,1,1,0,3.0,Shree Ganesham Green Space Mangyawas,1132.8,3.0,1,0,1,0,0
7826,24.0,jaipur,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Jhotwara,720.0,1.0,0,0,0,0,0
7827,52.3,jaipur,0.8333333333333334,1,45,2,2,1,0,3.0,Mansarovar,1100.8,5.0,1,1,1,0,0
7828,55.1,jaipur,0.6666666666666666,1,90,3,2,1,0,3.0,Shree Ganesham Green Space Mansarovar,1133.6,4.0,1,0,1,0,0
7829,40.0,jaipur,0.5,0,0,2,1,-1,0,2.0,Mansarovar Extension,800.0,2.0,1,0,0,0,0
7830,,jaipur,0.3333333333333333,0,90,3,1,1,0,3.0,FS Pinnacle Jyoti Nagar,1653.6,8.0,0,1,1,0,1
7831,46.3,jaipur,0.75,1,90,2,3,1,0,3.0,Raghav Dream Homes Jagatpura,1057.6,3.0,1,0,0,0,0
7832,37.5,jaipur,0.0,1,-1,2,0,-1,-1,3.0,Mansarovar,1000.0,0.0,0,0,0,0,0
7833,23.0,jaipur,0.6666666666666666,1,0,2,1,1,0,2.0,GOVINDPURA KARDHANI Jaipur,850.0,2.0,0,1,0,0,0
7834,51.0,jaipur,1.0,1,-1,2,2,-1,-1,3.0,Rangoli road vashali nagar Jaipur,1190.0,4.0,0,0,0,0,0
7835,57.0,jaipur,0.1666666666666667,1,90,2,2,-1,0,3.0,Parth Residency 5 Mansarovar,1110.0,1.0,1,0,1,0,0
7836,31.0,jaipur,0.6666666666666666,0,90,2,2,-1,0,2.0,Jagatpura,800.0,4.0,1,1,1,0,0
7837,65.0,jaipur,0.3333333333333333,1,270,3,3,-1,0,3.0,Sodala,1201.0,1.0,0,0,1,0,0
