Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
22543,90.0,bangalore,0.0,1,-1,2,0,-1,-1,2.0,Divyasree Elan Ambalipura Haralur,1040.0,0.0,0,0,0,0,0
22544,96.0,bangalore,0.5,1,-1,2,0,-1,-1,2.0,Divyasree Elan Sarjapur Road,1065.6,5.0,0,0,0,0,0
22545,88.0,bangalore,0.5,0,0,3,2,1,0,3.0,Phase 8th JP Nagar,1340.0,2.0,1,1,0,0,0
22546,90.0,bangalore,0.95,1,-1,3,0,-1,-1,3.0,GM Infinite Daffodils Tumkur Road,1320.0,19.0,0,0,0,0,0
22547,130.0,bangalore,1.0,1,-1,4,0,-1,-1,3.0,DS Max Sunscape Phase 7 JP Nagar,2680.0,5.0,0,0,0,0,0
22548,72.0,bangalore,0.25,0,0,2,1,-1,0,2.0,Block 1st HRBR Layout,856.0,1.0,0,1,0,0,0
22549,63.0,bangalore,0.5,1,90,3,3,1,0,3.0,Sriven Rag Metropole J P Nagar,1435.0,3.0,0,0,0,0,0
22550,60.0,bangalore,0.6,1,90,3,3,1,0,3.0,Road,1200.0,3.0,0,0,1,0,0
22551,239.0,bangalore,1.0,1,0,3,0,1,0,3.0,Pentine Homes Sampangiram Nagar,2000.0,3.0,0,0,0,0,0
22552,78.0,bangalore,1.0,2,225,3,2,1,0,3.0,Tata New Haven Tumkur Road,1000.0,10.0,0,1,1,0,1
22553,310.0,bangalore,1.0,1,90,3,3,-1,-1,3.0,Bhartiya City Nikoo Homes Phase 2 Thanisandra Main Road,1415.0,32.0,0,0,0,0,0
22554,,bangalore,0.0,-1,-1,2,3,-1,-1,2.0,Kalena Agrahara,0.0,0.0,0,0,0,0,0
22555,78.0,bangalore,0.0,0,90,2,2,-1,0,2.0,Vishal Nest Bellary Road,938.4000000000001,0.0,0,0,1,0,0
