Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
15,27.0,agra,0.0,0,90,2,2,-1,0,2.0,Patholi,980.0,0.0,0,1,1,0,0,200-499
16,55.0,agra,0.5,1,-1,2,1,-1,-1,3.0,Bhagwati Paradise Sector 4B Bodla,1200.0,2.0,0,0,0,0,0,200-499
17,29.0,agra,0.3333333333333333,0,90,3,1,-1,0,3.0,Sikandra,1250.0,1.0,1,0,0,0,0,200-499
18,17.0,agra,,-1,-1,0,0,-1,-1,1.0,Dream city Bichpuri,0.0,,0,0,0,0,0,200-499
19,55.0,agra,1.0,1,-1,3,0,-1,-1,3.0,"Man Vihar Colony , Shamshabad Road Agra",1600.0,2.0,0,0,0,0,0,200-499
20,28.0,agra,0.6666666666666666,0,90,2,1,-1,0,2.0,Sikandra,1250.0,2.0,0,0,1,0,0,200-499
21,34.0,agra,0.6666666666666666,0,-1,2,0,-1,-1,2.0,Pushp Puneet Villa Shahganj,880.0,2.0,0,0,0,0,0,200-499
22,34.0,agra,0.6666666666666666,0,-1,2,0,-1,-1,2.0,Shastri Puram,800.0,2.0,0,0,0,0,0,200-499
23,75.0,agra,0.08333333333333333,1,90,2,2,-1,0,3.0,Maruti Forest Apartment Agra Shamshabad Raja Kherah Marg,1400.0,1.0,1,1,0,0,0,200-499
24,35.0,agra,0.5,0,135,2,2,-1,-1,2.0,OP Chains Anthela Sector 11 Avas Vikas Colony,780.0,7.0,0,1,1,0,1,200-499
25,50.0,agra,0.3333333333333333,2,90,2,3,-1,-1,3.0,Dayal Bagh,1496.0,1.0,1,0,1,0,0,200-499
26,27.0,agra,0.3333333333333333,2,0,2,0,0,0,2.0,Paschimpuri,760.0,1.0,1,0,1,0,0,200-499
27,44.5,agra,0.75,0,90,2,2,-1,0,3.0,Paschimpuri,1480.0,3.0,1,0,1,0,0,200-499
28,38.0,agra,0.75,1,90,3,3,-1,0,3.0,Fatehabad Road,2200.0,3.0,0,1,0,0,0,200-499
29,30.0,agra,0.5,1,-1,2,0,-1,-1,2.0,Nalanda Town Agra Shamshabad Raja Kherah Marg,800.0,1.0,0,0,0,0,0,200-499
30,41.3,agra,0.09090909090909091,1,-1,2,2,-1,-1,2.0,Aparna Prem Shastri Puram,862.0,1.0,0,0,0,0,0,200-499
31,80.0,agra,0.0,1,-1,3,0,-1,-1,3.0,Dayal Bagh,1320.0,0.0,0,0,0,0,0,200-499
32,21.0,agra,0.3333333333333333,0,-1,2,3,-1,-1,2.0,Nalanda Town Agra Shamshabad Raja Kherah Marg,770.0,1.0,0,0,0,0,0,200-499
33,20.0,agra,1.0,0,45,2,2,-1,0,2.0,Nalanda Town Agra Shamshabad Raja Kherah Marg,725.0,2.0,0,1,1,0,0,200-499
34,45.0,agra,0.2,1,90,2,2,-1,0,2.0,ADA Heights Taj Nagri,1600.0,3.0,0,1,0,0,0,200-499
35,150.0,agra,0.8571428571428571,2,270,5,4,1,0,4.0,Bhawna Estate,1950.0,6.0,0,1,0,0,0,200-499
36,10.0,agra,,-1,-1,0,0,-1,-1,1.0,EWS flat Taj Nagri 2 phase allotment by ADA Agra,0.0,,0,0,0,0,0,200-499
37,41.0,agra,0.5,0,-1,2,1,-1,-1,3.0,Dynamic Gulmohar Phase 2 Taj Nagri,1014.0,1.0,0,0,0,0,0,200-499
38,36.0,agra,0.2,1,90,2,2,-1,-1,2.0,Luxe paradise Fatehabad Road,900.0,3.0,0,1,1,0,1,200-499
39,61.0,agra,0.4285714285714285,0,0,4,1,1,0,3.0,ADA Heights Taj Nagri,1984.0,6.0,0,1,1,0,1,200-499
40,70.0,agra,0.6666666666666666,2,-1,3,0,-1,-1,3.0,Vibhav Nagar,1001.6,2.0,0,0,0,0,0,200-499
41,34.0,agra,0.3333333333333333,1,-1,2,1,-1,-1,2.0,Shastri Puram,800.0,1.0,0,0,0,0,0,200-499
42,88.0,agra,0.5,2,-1,3,1,-1,-1,3.0,Maruti residency apartments Agra,1590.0,3.0,0,0,0,0,0,200-499
43,48.0,agra,1.0,2,-1,2,0,-1,-1,2.0,Friends Garden NH 2,992.0,2.0,0,0,0,0,0,200-499
44,30.0,agra,,1,-1,2,2,0,-1,2.0,Pushpanjali Habitat Agra Shamshabad Raja Kherah Marg,840.0,,0,0,0,0,0,200-499
45,55.0,agra,0.75,1,-1,2,0,-1,-1,2.0,Kaveri Green Grand Apartment Khandari,880.0,6.0,0,0,0,0,0,200-499
46,46.5,agra,0.25,0,0,2,3,-1,0,2.0,Sikandra Bodla Road,1600.0,1.0,0,1,1,0,0,200-499
47,20.0,agra,0.5,0,-1,2,10,-1,-1,3.0,Fatehabad Road,282004.0,3.0,0,0,0,0,0,200-499
48,73.0,agra,1.0,1,-1,3,0,-1,-1,3.0,Krishna Valley Shastri Puram,1404.0,3.0,0,0,0,0,0,200-499
49,40.0,agra,0.5,1,-1,2,0,-1,-1,2.0,Vimal Apartment Bhagwan Talkies Agra Agra,819.2,2.0,0,0,0,0,0,200-499
50,42.0,agra,0.4,0,-1,2,0,-1,-1,2.0,Aparna Prem Shastri Puram,1000.0,4.0,0,0,0,0,0,200-499
51,40.0,agra,0.5,1,-1,2,0,-1,-1,2.0,Vimal Apartment Bhagwan Talkies Agra Agra,819.2,2.0,0,0,0,0,0,200-499
52,70.0,agra,0.0,1,90,3,2,-1,0,3.0,Parsvnath Panchvati Fatehabad Road,1290.0,0.0,0,1,1,0,1,200-499
53,54.9,agra,0.7777777777777778,1,-1,3,0,-1,-1,3.0,Shastri Puram,0.0,7.0,0,0,0,0,0,200-499
54,60.0,agra,0.8,1,-1,3,0,-1,-1,3.0,Deeksha Signature Fatehabad Road,1304.8,4.0,0,0,0,0,0,200-499
55,35.0,agra,0.3571428571428572,0,-1,2,2,-1,0,2.0,Sector 12 Avas Vikas Colony,750.0,5.0,1,1,0,0,1,200-499
56,75.0,agra,0.8181818181818182,0,90,3,2,-1,0,3.0,Dayal Bagh,1675.0,9.0,0,1,1,0,0,200-499
57,19.0,agra,0.3333333333333333,2,315,3,2,-1,0,2.0,Maruti City Agra Shamshabad Raja Kherah Marg,760.0,1.0,0,0,1,0,0,200-499
58,42.0,agra,1.0,1,0,2,1,-1,-1,3.0,Dayal Bagh,840.0,2.0,0,0,0,0,0,200-499
59,40.0,agra,0.0,1,-1,2,0,-1,-1,2.0,Shastri Puram,864.0,0.0,0,0,0,0,0,200-499
60,32.0,agra,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Sikandra,907.2,2.0,0,0,0,0,0,200-499
61,25.5,agra,0.375,0,-1,2,0,-1,-1,2.0,Ram Raghu Ananda Phase II Sikandra,720.0,3.0,0,0,0,0,0,200-499
62,550.0,agra,0.5,1,-1,2,2,-1,-1,3.0,Bhavna state Agra,1350.0,3.0,0,0,0,0,0,200-499
63,41.5,agra,1.0,0,-1,2,0,1,0,2.0,Kailashpuri,880.0,6.0,0,0,1,0,0,200-499
64,45.0,agra,0.5,0,90,2,1,-1,0,3.0,Dayal Bagh,1350.0,2.0,0,0,1,0,0,200-499
65,35.0,agra,0.5555555555555556,2,-1,2,2,-1,0,2.0,Sikandra,880.0,5.0,0,0,1,0,0,200-499
66,45.0,agra,0.3333333333333333,2,-1,2,0,-1,-1,2.0,Ram Raghu Ananda NH2 Agra,1384.0,3.0,0,0,0,0,0,200-499
67,35.0,agra,0.5,0,90,2,2,-1,0,2.0,Parsvnath Panchvati Fatehabad Road,800.0,1.0,0,1,1,0,1,200-499
68,85.0,agra,0.3333333333333333,2,-1,3,3,-1,-1,3.0,Dayal Bagh,1364.0,4.0,0,1,1,0,0,200-499
69,72.0,agra,0.6666666666666666,2,90,3,2,1,0,3.0,Baluganj,1286.0,2.0,0,0,0,0,0,200-499
70,40.0,agra,0.09090909090909091,2,-1,2,1,-1,-1,3.0,RUCHI APPARTMENT Agra,1050.0,1.0,0,0,0,0,0,200-499
71,47.0,agra,0.3333333333333333,0,-1,2,1,-1,0,4.0,Shastri Puram,1600.0,1.0,1,1,0,0,0,200-499
72,25.5,agra,0.375,0,-1,2,0,-1,-1,2.0,Ram Raghu Ananda Phase II Sikandra,720.0,3.0,0,0,0,0,0,200-499
73,100.0,agra,0.1666666666666667,1,-1,3,0,-1,-1,3.0,Hill House Khandari Apartment Khandari Crossing,1120.0,1.0,0,0,0,0,0,200-499
74,33.5,agra,0.1,0,0,3,3,-1,0,3.0,Pushpanjali Habitat Agra Shamshabad Raja Kherah Marg,1080.0,1.0,0,1,1,0,1,200-499
75,33.9,agra,0.2142857142857143,1,-1,2,0,-1,-1,3.0,"Fatehabad Road, Agra Agra",1003.2,3.0,0,0,0,0,0,200-499
76,93.0,agra,0.4705882352941176,1,315,3,3,-1,0,3.0,Shanker Greens Taj Nagri,1788.0,8.0,0,1,1,0,1,200-499
77,28.0,agra,0.0,0,0,2,2,1,0,3.0,Khandari,960.0,0.0,1,0,1,0,0,200-499
78,140.0,agra,0.0,1,-1,3,0,-1,-1,4.0,friends ashiyana khandari Agra,1480.0,0.0,0,0,0,0,0,200-499
79,43.0,agra,0.7692307692307693,1,-1,2,0,-1,-1,2.0,Agra Shamshabad Raja Kherah Marg,952.0,10.0,0,0,0,0,0,200-499
80,44.0,agra,1.0,0,-1,2,0,-1,-1,2.0,Agra Shamshabad Raja Kherah Marg,940.0,12.0,1,0,0,0,0,200-499
81,62.0,agra,0.3076923076923077,2,-1,3,0,-1,-1,3.0,Agra Shamshabad Raja Kherah Marg,1284.0,4.0,0,0,0,0,0,200-499
82,41.0,agra,0.0,1,270,2,1,0,0,2.0,Shastri Puram,0.0,0.0,1,1,1,0,0,200-499
83,65.0,agra,0.4545454545454545,1,-1,4,0,-1,-1,4.0,Ansal Emerald Heights Fatehabad Road,1600.0,5.0,0,0,0,0,0,200-499
84,115.0,agra,0.2,1,90,5,5,1,0,5.0,Bhawna Classic Sikandra,1996.0,1.0,0,0,1,0,0,200-499
85,45.0,agra,0.5714285714285714,1,90,2,1,0,0,2.0,Pushpanjali Apartment Pratap Nagar,1200.0,4.0,0,0,0,0,0,200-499
86,19.0,agra,1.0,2,-1,2,0,-1,-1,2.0,Gwalior Road,768.0,3.0,0,0,0,0,0,200-499
87,20.0,agra,,2,-1,2,0,-1,-1,2.0,Gwalior Road,0.0,,0,0,0,0,0,200-499
88,22.0,agra,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Gwalior Road,800.0,1.0,0,0,0,0,0,200-499
89,22.0,agra,0.6666666666666666,2,-1,2,0,-1,-1,2.0,Gwalior Road,700.8000000000001,2.0,0,0,0,0,0,200-499
90,24.0,agra,1.0,0,-1,2,0,-1,-1,2.0,Gwalior Road,848.0,2.0,0,0,0,0,0,200-499
91,47.0,agra,0.3333333333333333,1,225,2,2,1,0,3.0,Dayal Bagh,0.0,1.0,0,0,1,0,0,200-499
92,83.3,agra,0.875,1,0,3,3,-1,0,3.0,Krishna Indraprastha Apartments Shastri Puram,1540.0,7.0,0,1,0,0,0,200-499
93,80.0,agra,0.5833333333333334,1,-1,3,2,1,1,3.0,Pushpanjali Heights Dayal Bagh,1432.0,7.0,0,0,0,0,0,200-499
94,39.0,agra,0.0,2,-1,1,0,-1,-1,3.0,Bibhab Vihar Agra Shamshabad Raja Kherah Marg,1120.0,0.0,0,0,0,0,0,200-499
95,15.0,agra,0.5,2,-1,1,0,-1,-1,2.0,Dayal Bagh,440.0,1.0,0,0,0,0,0,200-499
96,33.0,agra,0.5,0,0,2,3,0,0,2.0,Parsvnath Panchvati Fatehabad Road,925.0,1.0,0,1,1,0,0,200-499
97,40.0,agra,1.0,1,315,3,2,-1,0,3.0,TDI City Fatehabad Road,2225.0,2.0,1,0,0,0,0,200-499
98,24.0,agra,1.0,0,-1,2,1,-1,0,3.0,Ganpati World II Fatehabad Road,926.0,9.0,1,1,0,0,0,200-499
99,41.5,agra,0.2,2,0,3,3,1,0,3.0,Sikandra Bodla Road,1340.8,1.0,0,0,1,0,0,200-499
100,34.0,agra,0.6666666666666666,0,0,2,1,1,0,2.0,Dayal Bagh,1213.0,2.0,0,0,1,0,0,200-499
101,36.0,agra,1.0,1,90,2,0,-1,0,2.0,Sanskriti Apartment Agra,712.0,5.0,0,1,0,0,0,200-499
102,45.0,agra,0.2,2,270,3,0,0,0,3.0,Ganpati Smart City Sikandra,880.0,1.0,0,1,0,0,0,200-499
103,75.0,agra,0.25,2,90,3,2,-1,0,3.0,Dayal Bagh,1320.0,1.0,0,1,1,0,0,200-499
104,50.0,agra,1.0,1,-1,2,1,-1,-1,2.0,defence estate Agra,1000.0,3.0,0,0,0,0,0,200-499
105,75.0,agra,0.7777777777777778,0,-1,2,0,-1,-1,3.0,Krishna Indraprastha Apartments Shastri Puram,1336.0,7.0,0,0,0,0,0,200-499
106,29.7,agra,0.5,-1,-1,2,0,-1,-1,2.0,Sikandra,880.0,3.0,0,0,0,0,0,200-499
107,55.0,agra,0.0,1,-1,3,1,1,0,3.0,Avas Vikas Colony,0.0,0.0,1,0,1,0,0,200-499
108,35.0,agra,0.75,1,-1,2,1,-1,-1,2.0,Kailashpuri,890.0,3.0,0,0,0,0,0,200-499
109,45.0,agra,1.0,2,-1,2,1,1,-1,3.0,Vibhav Nagar,1280.0,2.0,0,1,1,0,0,200-499
110,54.0,agra,1.0,1,0,2,2,1,0,2.0,Shri Krishna Lok Shastri Puram,989.6,2.0,1,1,1,0,1,200-499
111,65.0,agra,0.5714285714285714,2,-1,3,0,-1,-1,4.0,Bhawna Estate,1540.0,4.0,0,0,0,0,0,200-499
112,63.0,agra,0.3846153846153846,1,0,3,2,1,0,3.0,Dayal Bagh,1200.0,5.0,1,0,1,0,0,200-499
113,54.5,agra,0.0,1,-1,3,1,-1,-1,3.0,Sikandra Bodla Road,1280.0,0.0,0,0,0,0,0,200-499
114,40.0,agra,0.25,1,-1,2,2,-1,-1,2.0,HALWAI KI BAGICHI Agra,750.0,1.0,0,0,0,0,0,200-499
115,15.0,agra,0.5,0,-1,1,1,-1,-1,2.0,Shastri Puram,760.0,1.0,0,0,0,0,0,200-499
116,30.0,agra,1.0,2,90,2,1,1,0,2.0,Shastri Puram,1024.0,2.0,0,1,0,0,0,200-499
117,70.0,agra,,0,-1,3,0,-1,-1,3.0,Anupam Daffodils Dayal Bagh,1800.0,,0,0,0,0,0,200-499
118,46.0,agra,0.25,0,-1,2,3,-1,0,2.0,Shyam Vrindavan Apartments Agra,1350.0,1.0,0,1,1,0,0,200-499
119,35.0,agra,0.75,2,-1,2,1,-1,-1,2.0,Rajshri apartment nehru enclave Agra,950.0,3.0,0,0,0,0,0,200-499
120,40.0,agra,0.7272727272727273,1,-1,2,2,-1,-1,2.0,Sikandra,1105.0,8.0,0,0,0,0,0,200-499
121,27.0,agra,0.6666666666666666,1,135,2,0,1,0,2.0,"Anupam Bagh, Dayal Bagh, Agra Agra",688.0,2.0,0,0,0,0,0,200-499
122,44.0,agra,0.75,1,-1,3,0,-1,-1,3.0,Harish Nagar,1248.0,3.0,0,0,0,0,0,200-499
123,36.0,agra,0.6666666666666666,1,-1,2,1,-1,-1,2.0,Kargil Petrol Pump,0.0,2.0,0,0,0,0,0,200-499
124,24.8,agra,0.3076923076923077,1,270,2,2,-1,0,2.0,Ganpati World Fatehabad Road,886.0,4.0,0,1,1,0,1,200-499
125,38.0,agra,0.0,0,-1,2,1,-1,-1,2.0,Shastri Puram,900.0,0.0,0,0,0,0,0,200-499
126,30.0,agra,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Sikandra,800.0,1.0,0,0,0,0,0,200-499
127,41.3,agra,0.09090909090909091,1,-1,2,2,-1,-1,2.0,Aparna Prem Shastri Puram,862.0,1.0,0,0,0,0,0,200-499
128,45.0,agra,0.3333333333333333,1,-1,2,2,-1,-1,2.0,Nirmal Heights Lata Kunj Colony,950.0,2.0,0,0,0,0,0,200-499
129,150.0,agra,0.0,1,-1,3,0,-1,-1,3.0,Surya Nagar,1248.0,0.0,0,0,0,0,0,200-499
130,150.0,agra,0.0,0,-1,3,0,-1,-1,3.0,Surya Nagar,1248.0,0.0,0,0,0,0,0,200-499
131,60.0,agra,0.2,0,90,2,2,-1,0,3.0,Ram Raghu Ananda NH2 Agra,1400.0,2.0,0,0,1,0,0,200-499
132,50.0,agra,0.5,2,-1,2,1,1,-1,2.0,Kamla nagar,1020.0,2.0,0,0,0,0,0,200-499
133,90.0,agra,0.3333333333333333,0,45,2,2,-1,0,3.0,Pushpanjali Tower Rakabganj,1200.0,2.0,0,0,1,0,0,200-499
134,35.0,agra,1.0,2,-1,2,1,1,-1,2.0,Avas Vikas Colony,984.0,3.0,0,0,0,0,0,200-499
135,28.0,agra,0.375,2,-1,2,2,1,-1,3.0,Shastripuram Agra,1336.0,3.0,0,0,0,0,0,200-499
136,40.0,agra,0.3636363636363636,1,-1,2,2,-1,-1,2.0,Ganpati Classique Sikandra,980.0,4.0,0,0,0,0,0,200-499
137,,agra,,-1,-1,0,0,-1,-1,,Dayal Bagh,0.0,,0,0,0,0,0,200-499
138,64.0,agra,1.0,2,90,5,5,-1,0,4.0,Bhawna Estate,2000.0,6.0,0,1,0,0,0,200-499
139,90.0,agra,0.6666666666666666,1,-1,2,2,0,-1,3.0,Mahatma Gandhi Road,960.0,2.0,0,0,0,0,0,200-499
140,60.0,agra,0.4615384615384616,1,90,3,3,1,0,3.0,Pushpanjali Seasons Dayal Bagh,1600.0,6.0,0,0,0,0,1,200-499
141,40.0,agra,0.6,0,-1,2,0,-1,-1,2.0,Sikandra,880.0,3.0,0,0,0,0,0,200-499
142,150.0,agra,1.0,2,-1,3,0,-1,-1,3.0,Surya Nagar,1320.0,3.0,0,0,0,0,0,200-499
143,140.0,agra,0.6666666666666666,1,-1,3,0,-1,-1,3.0,Surya Nagar,1392.0,2.0,0,0,0,0,0,200-499
144,35.0,agra,0.5,0,90,2,1,-1,0,2.0,shalimar enclave Kamla nagar,900.0,1.0,0,0,1,0,0,200-499
145,155.0,agra,0.4,0,90,3,1,-1,0,3.0,Kaveri Kaustubh NH2 Agra,2100.0,4.0,0,1,1,0,1,200-499
146,90.0,agra,0.4444444444444444,1,90,3,2,-1,0,3.0,Shastri Puram,2050.0,4.0,0,1,0,0,1,200-499
147,50.0,agra,0.5,1,-1,2,1,-1,-1,2.0,Shree Tulsi Classic Agra,960.0,1.0,0,0,0,0,0,200-499
148,38.0,agra,0.5,0,-1,2,0,-1,-1,3.0,rohini residency Agra,1000.0,1.0,0,0,0,0,0,200-499
149,60.0,agra,0.6666666666666666,0,-1,2,3,-1,-1,3.0,Agam Apartment Dayal Bagh,1300.0,2.0,0,0,0,0,0,200-499
150,2.6,agra,0.0,0,-1,4,0,-1,-1,4.0,Lawyers Colony,448.0,0.0,0,0,0,0,0,200-499
151,19.0,agra,0.0,1,90,2,1,-1,0,2.0,Nikhil Paradise,750.0,0.0,0,1,1,0,1,200-499
152,40.0,agra,1.0,1,-1,2,1,-1,-1,2.0,Dayal Bagh,850.0,3.0,0,0,0,0,0,200-499
153,70.0,agra,1.0,1,90,3,2,-1,0,3.0,Shaheed Nagar,1200.0,1.0,0,1,0,0,0,200-499
154,70.0,agra,0.6666666666666666,0,0,2,3,-1,0,3.0,Agam Apartment Dayal Bagh,1300.0,2.0,0,0,1,0,0,200-499
155,30.0,agra,0.6666666666666666,0,45,2,1,-1,1,4.0,Ganpati Smart City Sikandra,1084.0,4.0,0,1,1,0,1,200-499
156,17.5,agra,0.7,1,-1,1,1,-1,-1,2.0,Ganpati Smart City Sikandra,660.0,7.0,0,0,0,0,0,200-499
157,25.0,agra,0.6666666666666666,1,270,2,1,-1,0,3.0,Kalindi Vihar,700.0,2.0,0,1,1,0,0,200-499
158,45.0,agra,0.6428571428571429,1,-1,2,1,-1,-1,2.0,anthela sector 12 D awas vikas Agra,902.0,9.0,0,0,0,0,0,200-499
159,58.0,agra,0.75,2,-1,3,3,-1,-1,3.0,JR Silver Estate Sikandra,1341.6,3.0,0,0,0,0,0,200-499
160,33.0,agra,0.2,1,-1,2,0,-1,-1,2.0,Harish Nagar,818.4000000000001,1.0,0,0,0,0,0,200-499
161,26.0,agra,1.0,1,90,2,1,-1,0,2.0,Dayal Bagh,850.0,2.0,0,1,0,0,0,200-499
162,42.0,agra,0.8571428571428571,1,-1,3,2,1,-1,3.0,Khandari,1040.0,6.0,0,0,0,0,0,200-499
163,55.0,agra,0.0,1,90,2,1,1,0,2.0,Basanth Vihar,1024.0,0.0,0,0,0,0,0,200-499
164,32.0,agra,1.0,2,-1,2,0,-1,-1,2.0,Mansarovar enclave back of poonam plaza hotal new agara Agra,880.0,4.0,0,0,0,0,0,200-499
165,17.5,agra,0.7,1,-1,1,0,-1,-1,2.0,Ganpati Smart City Sikandra,548.8000000000001,7.0,0,0,0,0,0,200-499
166,58.0,agra,0.2142857142857143,1,270,3,4,1,0,3.0,Pushpanjali Seasons Dayal Bagh,1340.0,3.0,1,0,0,0,0,200-499
167,50.0,agra,0.3333333333333333,2,-1,2,0,-1,-1,3.0,Saket Colony,1080.0,1.0,0,0,0,0,0,200-499
168,,agra,0.0,1,90,2,2,0,0,2.0,Parsvnath Panchvati Fatehabad Road,800.0,0.0,0,1,1,0,1,200-499
169,65.0,agra,0.6,1,180,3,2,0,0,3.0,Dayal Bagh,1364.0,6.0,0,0,0,0,0,200-499
170,27.5,agra,0.3333333333333333,0,-1,2,2,-1,-1,3.0,Jaipurias Sunrise Greens Baroli Ahir,983.2,1.0,0,0,0,0,0,200-499
171,100.0,agra,0.2,1,0,3,2,-1,0,3.0,Friends Apartments Khandari,1500.0,1.0,0,1,1,0,0,200-499
172,40.0,agra,1.0,0,90,2,3,-1,0,3.0,Nikhil Woodland Apartments Sikandra,1350.0,2.0,1,0,1,0,0,200-499
173,,agra,0.0,1,90,2,2,0,0,3.0,Parsvnath Panchvati Fatehabad Road,1100.0,0.0,0,1,1,0,1,200-499
174,71.5,agra,0.3333333333333333,1,-1,4,0,-1,-1,3.0,Phase 2 Taj Nagri,1352.0,5.0,0,0,0,0,0,200-499
175,32.0,agra,0.2,0,-1,4,0,-1,-1,3.0,Phase 2 Taj Nagri,680.0,2.0,0,0,0,0,0,200-499
176,67.6,agra,0.4166666666666667,1,-1,3,0,-1,-1,3.0,Phase 2 Taj Nagri,1352.0,5.0,0,0,0,0,0,200-499
177,75.0,agra,0.0,1,90,3,2,-1,0,3.0,Baluganj,1525.0,0.0,0,1,0,0,0,200-499
178,35.0,agra,0.7142857142857143,0,270,2,1,-1,0,3.0,Ganpati Smart City Sikandra,1075.0,5.0,0,0,0,0,0,200-499
179,75.0,agra,0.9,2,0,3,3,0,0,3.0,Dayal Bagh,1364.0,9.0,0,0,0,0,0,200-499
180,40.0,agra,0.9090909090909091,1,-1,2,0,-1,-1,2.0,Aparna Prem Shastri Puram,1000.0,10.0,0,0,0,0,0,200-499
181,18.0,agra,0.1,0,-1,1,0,-1,-1,2.0,Ganpati Smart City Sikandra,544.0,1.0,0,0,0,0,0,200-499
182,35.0,agra,0.5,0,-1,3,3,0,-1,3.0,Fatehabad Road,1400.0,1.0,0,0,0,0,0,200-499
183,85.0,agra,0.8571428571428571,2,-1,3,0,-1,-1,4.0,Gayatri Retreat Fatehabad Road,1745.6,6.0,0,0,0,0,0,200-499
184,85.0,agra,0.3333333333333333,1,0,2,2,1,0,2.0,Church Road Defence Colony,1200.0,1.0,0,0,0,0,0,200-499
185,30.2,agra,0.0,1,-1,3,1,-1,-1,3.0,Ganpati Smart City Sikandra,777.0,0.0,0,0,0,0,0,200-499
186,42.0,agra,0.1666666666666667,1,315,2,3,-1,0,2.0,ADA Heights Taj Nagri,1460.0,2.0,0,0,1,0,0,200-499
187,45.0,agra,0.3636363636363636,1,-1,2,2,-1,-1,2.0,Aparna Prem Shastri Puram,1000.0,4.0,0,1,1,0,1,200-499
188,38.0,agra,0.6666666666666666,1,-1,2,2,1,-1,2.0,Dayalbagh Agra,1008.0,2.0,0,0,0,0,0,200-499
189,38.5,agra,0.5,1,90,2,4,0,0,3.0,Parsvnath Prerna Tajganj,1000.0,1.0,0,1,1,0,0,200-499
190,25.8,agra,0.5,1,90,2,2,-1,-1,2.0,Sector 12 Avas Vikas Colony,750.0,7.0,1,1,1,0,1,200-499
191,35.0,agra,,-1,-1,0,0,-1,-1,3.0,OP Chains Anthela Agra,741.6,,0,0,0,0,0,200-499
192,53.0,agra,0.6666666666666666,1,90,2,2,1,0,2.0,Dev Nagar,1040.0,2.0,0,0,1,0,0,200-499
193,27.5,agra,0.25,1,90,1,1,1,0,2.0,Balkeshwar Road,0.0,1.0,0,1,1,0,0,200-499
194,,agra,0.375,1,-1,4,2,-1,-1,3.0,Saptrishi Apartments Sector 16B Awas Vikas Colony,1.0,3.0,0,0,0,0,0,200-499
195,36.0,agra,0.0,1,90,2,2,0,0,2.0,Parsvnath Panchvati Fatehabad Road,800.0,0.0,0,1,1,0,1,200-499
196,45.0,agra,0.3333333333333333,0,0,2,1,-1,0,3.0,Shastri Puram,1480.0,1.0,1,1,1,0,0,200-499
197,70.0,agra,1.0,2,-1,2,0,-1,-1,2.0,MG Road 2,712.8000000000001,2.0,0,0,0,0,0,200-499
198,18.0,agra,0.3333333333333333,0,-1,2,0,-1,-1,2.0,Nikhil Paradise,0.0,1.0,0,0,0,0,0,200-499
