Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
11660,225.0,gurgaon,0.5,0,180,3,3,-1,0,3.0,Bestech Park View City 2 Sector 49,1790.0,11.0,1,1,1,0,1
11661,235.0,gurgaon,0.2941176470588235,1,45,4,3,1,0,3.0,Ireo Victory Valley Sector 67,1952.0,15.0,0,1,1,0,0
11662,130.0,gurgaon,0.0,1,0,3,0,-1,0,3.0,BPTP Astaire Gardens Sector 70A,919.2,0.0,0,0,0,0,0
11663,126.0,gurgaon,0.9333333333333333,0,90,4,3,-1,0,4.0,"Piedmont Taksila heights Sector 37C, Delhi Gurgaon Expressway",1545.6,14.0,0,1,1,0,1
11664,35.0,gurgaon,0.25,0,-1,2,0,-1,0,2.0,"Ashok Vihar 2 Ashok Vihar Phase 2, Delhi Gurgaon Expressway",480.0,1.0,0,0,0,0,0
11665,26.5,gurgaon,0.25,0,-1,2,0,-1,-1,2.0,"Ashok Vihar Phase 2, Delhi Gurgaon Expressway",600.0,1.0,0,0,0,0,0
11666,175.0,gurgaon,0.4545454545454545,0,-1,3,3,-1,-1,3.0,orchid petals Sohna Gurgaon Road,1605.0,5.0,0,0,0,0,0
11667,175.0,gurgaon,0.55,1,90,3,3,-1,0,3.0,"BPTP Terra Sector 37D, Delhi Gurgaon Expressway",1300.0,11.0,0,1,1,0,0
11668,700.0,gurgaon,0.8333333333333334,0,90,5,2,1,0,4.0,La Lagune Gurgaon Golf Course Road,2700.0,15.0,0,1,0,0,1
11669,285.0,gurgaon,1.0,1,90,4,4,0,0,4.0,Emaar Emerald Floors Select Sector 65,1700.0,2.0,0,1,1,0,0
11670,157.0,gurgaon,0.3,1,90,4,2,1,0,3.0,Shree Vardhman Victoria Sector 70,1600.0,3.0,1,1,1,0,0
11671,430.0,gurgaon,0.6296296296296297,1,45,4,3,1,0,3.0,Hightown Residences Sushant Lok 1 Block A,1701.0,17.0,1,1,1,0,1
11672,145.0,gurgaon,0.3333333333333333,2,-1,3,0,-1,-1,3.0,Sector 52,1160.0,1.0,0,0,0,0,0
11673,290.0,gurgaon,0.25,1,45,4,2,1,0,4.0,Malibu Town Sohna Gurgaon Road,2358.0,1.0,1,1,1,0,1
11674,200.0,gurgaon,0.4285714285714285,1,90,4,2,1,0,4.0,Tulip Purple Sector 69,1800.0,6.0,0,1,1,0,1
11675,175.0,gurgaon,0.5,1,90,3,2,1,0,3.0,"Malibu Town Malibu Town, Sector 47",1296.0,2.0,1,1,1,0,0
11676,896.0000000000001,gurgaon,0.3,0,45,5,4,1,0,4.0,Pioneer Araya Sector 62,4583.0,9.0,1,1,0,0,0
11677,290.0,gurgaon,0.6666666666666666,1,45,4,4,0,3,4.0,Emaar Emerald Hills Sector 65,1500.0,2.0,0,1,1,0,1
11678,30.0,gurgaon,1.0,0,90,1,2,-1,1,2.0,"Laxmi Apartments Sector 99A, Delhi Gurgaon Expressway",600.0,12.0,1,1,0,0,0
11679,104.0,gurgaon,,0,-1,3,0,-1,-1,3.0,Ashiana Anmol Sohna Gurgaon Road,1376.0,,1,0,0,0,0
11680,,gurgaon,0.08695652173913043,1,-1,2,1,-1,-1,,Gurgaon,700.0,2.0,1,0,0,0,0
11681,105.0,gurgaon,1.0,1,45,3,3,1,0,3.0,"Signature Global City 37D Sector 37D, Delhi Gurgaon Expressway",1470.0,4.0,1,1,0,0,0
11682,163.0,gurgaon,0.3846153846153846,1,90,3,3,1,2,3.0,Shree Vardhman Victoria Sector 70,1300.0,5.0,1,1,1,0,1
11683,155.0,gurgaon,0.1,0,45,3,1,-1,0,3.0,DLF Skycourt Sector 86,1536.0,2.0,0,1,0,0,0
