Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
12153,235.0,new-delhi,0.25,1,-1,3,2,-1,-1,3.0,East of Kailash East Of Kailash Block B,1000.0,1.0,1,0,0,0,0
12154,50.0,new-delhi,0.3333333333333333,0,-1,1,0,-1,-1,1.0,Rohini,400.0,1.0,0,0,0,0,0
12155,16.5,new-delhi,0.75,0,45,1,1,-1,0,1.0,New Ashok Nagar,0.0,3.0,0,0,0,0,0
12156,85.0,new-delhi,0.5,1,45,2,1,-1,0,3.0,Laxmi Nagar,1250.0,2.0,1,0,0,0,0
12157,18.0,new-delhi,0.1666666666666667,2,-1,1,1,-1,-1,1.0,Uttam Nagar West,50.0,1.0,0,0,0,0,0
12158,23.0,new-delhi,0.25,2,90,2,1,1,0,2.0,Dwarka Mor,495.0,1.0,1,1,1,0,0
12159,,new-delhi,0.0,1,-1,1,1,-1,0,2.0,"Om Vihar, Nawada",450.0,0.0,0,0,1,0,0
12160,178.0,new-delhi,0.8571428571428571,1,-1,2,3,1,0,3.0,Rama Apartment Dwarka Sector 11,1300.0,6.0,0,0,1,0,0
12161,158.0,new-delhi,0.7142857142857143,1,90,2,2,1,0,3.0,Defence Officers Apartment Dwarka Sector 4,1300.0,5.0,0,1,0,0,0
12162,,new-delhi,0.75,0,90,2,2,-1,0,2.0,Aya Nagar,0.0,3.0,0,0,1,0,0
12163,169.0,new-delhi,0.75,1,-1,2,2,-1,-1,2.0,Punjabi Bagh East,0.0,3.0,0,0,0,0,0
12164,268.0,new-delhi,0.8,1,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,1950.0,8.0,0,1,1,0,0
12165,175.0,new-delhi,0.875,0,315,3,2,1,0,3.0,CGHS Apoorva Apartments Dwarka Sector 5,1570.0,7.0,0,1,1,0,0
12166,189.0,new-delhi,0.5,2,90,3,3,0,0,3.0,Him Hit Sadbhavna Apartments Dwarka Sector 22,1500.0,4.0,0,1,1,0,0
12167,60.0,new-delhi,0.75,1,315,2,2,1,0,3.0,"Devli, Sangam Vihar",900.0,3.0,0,1,0,0,0
12168,30.0,new-delhi,0.6666666666666666,1,90,1,1,0,0,2.0,Laxmi Nagar,400.0,2.0,0,1,1,0,0
12169,250.0,new-delhi,0.6666666666666666,0,-1,3,1,0,0,3.0,Punjabi Bagh West,1480.0,2.0,0,0,1,0,0
12170,156.0,new-delhi,0.3,1,90,2,3,1,0,3.0,DDA Sanskriti Apartments DS 19,1350.0,3.0,0,1,1,0,0
12171,210.0,new-delhi,0.5,1,45,2,4,1,0,3.0,Madhur Jeevan Apartment Dwarka Sector 10,1400.0,4.0,0,1,1,0,0
12172,235.0,new-delhi,0.75,1,45,4,3,1,0,3.0,Harmony Apartment Dwarka Sector 23,1760.0,6.0,0,1,1,0,0
12173,192.0,new-delhi,0.7,1,45,3,4,1,0,3.0,Sarve Satyam Apartment Dwarka Sector 4,1600.0,7.0,0,1,1,0,0
12174,135.0,new-delhi,0.3333333333333333,0,90,3,2,-1,0,3.0,"Shiv Nagar, Janakpuri",0.0,1.0,1,1,1,0,0
12175,220.0,new-delhi,0.75,1,45,3,3,1,0,3.0,Kesarwani Apartment Dwarka Sector 5,1600.0,6.0,0,1,1,0,0
12176,160.0,new-delhi,0.5,0,315,2,2,-1,0,2.0,DDA Flat Janakpuri,1000.0,1.0,0,1,1,0,0
12177,22.0,new-delhi,0.5,0,0,1,1,-1,0,2.0,Uttam Nagar West,0.0,1.0,0,0,1,0,0
12178,268.0,new-delhi,0.8,0,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,2100.0,8.0,0,1,1,0,0
12179,435.0,new-delhi,0.5,1,90,4,2,1,0,4.0,Janakpuri Block C1,2027.0,2.0,1,1,0,0,0
12180,75.0,new-delhi,0.25,1,90,2,2,0,0,2.0,Aadarsh Apartment Dwarka Sector 3,850.0,1.0,0,0,1,0,0
12181,51.0,new-delhi,0.0,0,90,2,0,0,0,2.0,Pahar Ganj,675.0,0.0,0,0,0,0,0
12182,,new-delhi,0.5,1,0,1,1,-1,0,1.0,"RWA Khirki Ext Khirki extension, Malviya Nagar",395.2,2.0,0,0,0,0,0
12183,235.0,new-delhi,0.25,1,-1,3,2,-1,-1,3.0,East of Kailash East Of Kailash Block B,1000.0,1.0,1,0,0,0,0
12184,50.0,new-delhi,0.3333333333333333,0,-1,1,0,-1,-1,1.0,Rohini,400.0,1.0,0,0,0,0,0
12185,16.5,new-delhi,0.75,0,45,1,1,-1,0,1.0,New Ashok Nagar,0.0,3.0,0,0,0,0,0
12186,85.0,new-delhi,0.5,1,45,2,1,-1,0,3.0,Laxmi Nagar,1250.0,2.0,1,0,0,0,0
12187,18.0,new-delhi,0.1666666666666667,2,-1,1,1,-1,-1,1.0,Uttam Nagar West,50.0,1.0,0,0,0,0,0
12188,23.0,new-delhi,0.25,2,90,2,1,1,0,2.0,Dwarka Mor,495.0,1.0,1,1,1,0,0
12189,,new-delhi,0.0,1,-1,1,1,-1,0,2.0,"Om Vihar, Nawada",450.0,0.0,0,0,1,0,0
12190,178.0,new-delhi,0.8571428571428571,1,-1,2,3,1,0,3.0,Rama Apartment Dwarka Sector 11,1300.0,6.0,0,0,1,0,0
12191,158.0,new-delhi,0.7142857142857143,1,90,2,2,1,0,3.0,Defence Officers Apartment Dwarka Sector 4,1300.0,5.0,0,1,0,0,0
12192,,new-delhi,0.75,0,90,2,2,-1,0,2.0,Aya Nagar,0.0,3.0,0,0,1,0,0
12193,169.0,new-delhi,0.75,1,-1,2,2,-1,-1,2.0,Punjabi Bagh East,0.0,3.0,0,0,0,0,0
12194,268.0,new-delhi,0.8,1,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,1950.0,8.0,0,1,1,0,0
12195,175.0,new-delhi,0.875,0,315,3,2,1,0,3.0,CGHS Apoorva Apartments Dwarka Sector 5,1570.0,7.0,0,1,1,0,0
12196,189.0,new-delhi,0.5,2,90,3,3,0,0,3.0,Him Hit Sadbhavna Apartments Dwarka Sector 22,1500.0,4.0,0,1,1,0,0
12197,60.0,new-delhi,0.75,1,315,2,2,1,0,3.0,"Devli, Sangam Vihar",900.0,3.0,0,1,0,0,0
12198,30.0,new-delhi,0.6666666666666666,1,90,1,1,0,0,2.0,Laxmi Nagar,400.0,2.0,0,1,1,0,0
12199,250.0,new-delhi,0.6666666666666666,0,-1,3,1,0,0,3.0,Punjabi Bagh West,1480.0,2.0,0,0,1,0,0
12200,156.0,new-delhi,0.3,1,90,2,3,1,0,3.0,DDA Sanskriti Apartments DS 19,1350.0,3.0,0,1,1,0,0
12201,210.0,new-delhi,0.5,1,45,2,4,1,0,3.0,Madhur Jeevan Apartment Dwarka Sector 10,1400.0,4.0,0,1,1,0,0
12202,235.0,new-delhi,0.75,1,45,4,3,1,0,3.0,Harmony Apartment Dwarka Sector 23,1760.0,6.0,0,1,1,0,0
12203,192.0,new-delhi,0.7,1,45,3,4,1,0,3.0,Sarve Satyam Apartment Dwarka Sector 4,1600.0,7.0,0,1,1,0,0
12204,135.0,new-delhi,0.3333333333333333,0,90,3,2,-1,0,3.0,"Shiv Nagar, Janakpuri",0.0,1.0,1,1,1,0,0
12205,220.0,new-delhi,0.75,1,45,3,3,1,0,3.0,Kesarwani Apartment Dwarka Sector 5,1600.0,6.0,0,1,1,0,0
12206,160.0,new-delhi,0.5,0,315,2,2,-1,0,2.0,DDA Flat Janakpuri,1000.0,1.0,0,1,1,0,0
12207,22.0,new-delhi,0.5,0,0,1,1,-1,0,2.0,Uttam Nagar West,0.0,1.0,0,0,1,0,0
12208,268.0,new-delhi,0.8,0,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,2100.0,8.0,0,1,1,0,0
12209,435.0,new-delhi,0.5,1,90,4,2,1,0,4.0,Janakpuri Block C1,2027.0,2.0,1,1,0,0,0
12210,75.0,new-delhi,0.25,1,90,2,2,0,0,2.0,Aadarsh Apartment Dwarka Sector 3,850.0,1.0,0,0,1,0,0
12211,51.0,new-delhi,0.0,0,90,2,0,0,0,2.0,Pahar Ganj,675.0,0.0,0,0,0,0,0
12212,,new-delhi,0.5,1,0,1,1,-1,0,1.0,"RWA Khirki Ext Khirki extension, Malviya Nagar",395.2,2.0,0,0,0,0,0
12213,235.0,new-delhi,0.25,1,-1,3,2,-1,-1,3.0,East of Kailash East Of Kailash Block B,1000.0,1.0,1,0,0,0,0
12214,50.0,new-delhi,0.3333333333333333,0,-1,1,0,-1,-1,1.0,Rohini,400.0,1.0,0,0,0,0,0
12215,16.5,new-delhi,0.75,0,45,1,1,-1,0,1.0,New Ashok Nagar,0.0,3.0,0,0,0,0,0
12216,85.0,new-delhi,0.5,1,45,2,1,-1,0,3.0,Laxmi Nagar,1250.0,2.0,1,0,0,0,0
12217,18.0,new-delhi,0.1666666666666667,2,-1,1,1,-1,-1,1.0,Uttam Nagar West,50.0,1.0,0,0,0,0,0
12218,23.0,new-delhi,0.25,2,90,2,1,1,0,2.0,Dwarka Mor,495.0,1.0,1,1,1,0,0
12219,,new-delhi,0.0,1,-1,1,1,-1,0,2.0,"Om Vihar, Nawada",450.0,0.0,0,0,1,0,0
12220,178.0,new-delhi,0.8571428571428571,1,-1,2,3,1,0,3.0,Rama Apartment Dwarka Sector 11,1300.0,6.0,0,0,1,0,0
12221,158.0,new-delhi,0.7142857142857143,1,90,2,2,1,0,3.0,Defence Officers Apartment Dwarka Sector 4,1300.0,5.0,0,1,0,0,0
12222,,new-delhi,0.75,0,90,2,2,-1,0,2.0,Aya Nagar,0.0,3.0,0,0,1,0,0
12223,169.0,new-delhi,0.75,1,-1,2,2,-1,-1,2.0,Punjabi Bagh East,0.0,3.0,0,0,0,0,0
12224,268.0,new-delhi,0.8,1,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,1950.0,8.0,0,1,1,0,0
12225,175.0,new-delhi,0.875,0,315,3,2,1,0,3.0,CGHS Apoorva Apartments Dwarka Sector 5,1570.0,7.0,0,1,1,0,0
12226,189.0,new-delhi,0.5,2,90,3,3,0,0,3.0,Him Hit Sadbhavna Apartments Dwarka Sector 22,1500.0,4.0,0,1,1,0,0
12227,60.0,new-delhi,0.75,1,315,2,2,1,0,3.0,"Devli, Sangam Vihar",900.0,3.0,0,1,0,0,0
12228,30.0,new-delhi,0.6666666666666666,1,90,1,1,0,0,2.0,Laxmi Nagar,400.0,2.0,0,1,1,0,0
12229,250.0,new-delhi,0.6666666666666666,0,-1,3,1,0,0,3.0,Punjabi Bagh West,1480.0,2.0,0,0,1,0,0
12230,156.0,new-delhi,0.3,1,90,2,3,1,0,3.0,DDA Sanskriti Apartments DS 19,1350.0,3.0,0,1,1,0,0
12231,210.0,new-delhi,0.5,1,45,2,4,1,0,3.0,Madhur Jeevan Apartment Dwarka Sector 10,1400.0,4.0,0,1,1,0,0
12232,235.0,new-delhi,0.75,1,45,4,3,1,0,3.0,Harmony Apartment Dwarka Sector 23,1760.0,6.0,0,1,1,0,0
12233,192.0,new-delhi,0.7,1,45,3,4,1,0,3.0,Sarve Satyam Apartment Dwarka Sector 4,1600.0,7.0,0,1,1,0,0
12234,135.0,new-delhi,0.3333333333333333,0,90,3,2,-1,0,3.0,"Shiv Nagar, Janakpuri",0.0,1.0,1,1,1,0,0
12235,220.0,new-delhi,0.75,1,45,3,3,1,0,3.0,Kesarwani Apartment Dwarka Sector 5,1600.0,6.0,0,1,1,0,0
12236,160.0,new-delhi,0.5,0,315,2,2,-1,0,2.0,DDA Flat Janakpuri,1000.0,1.0,0,1,1,0,0
12237,22.0,new-delhi,0.5,0,0,1,1,-1,0,2.0,Uttam Nagar West,0.0,1.0,0,0,1,0,0
12238,268.0,new-delhi,0.8,0,45,3,4,1,0,4.0,Hamdam Apartment Dwarka Sector 18,2100.0,8.0,0,1,1,0,0
12239,435.0,new-delhi,0.5,1,90,4,2,1,0,4.0,Janakpuri Block C1,2027.0,2.0,1,1,0,0,0
12240,75.0,new-delhi,0.25,1,90,2,2,0,0,2.0,Aadarsh Apartment Dwarka Sector 3,850.0,1.0,0,0,1,0,0
12241,51.0,new-delhi,0.0,0,90,2,0,0,0,2.0,Pahar Ganj,675.0,0.0,0,0,0,0,0
12242,,new-delhi,0.5,1,0,1,1,-1,0,1.0,"RWA Khirki Ext Khirki extension, Malviya Nagar",395.2,2.0,0,0,0,0,0
12243,235.0,new-delhi,0.25,1,-1,3,2,-1,-1,3.0,East of Kailash East Of Kailash Block B,1000.0,1.0,1,0,0,0,0
12244,50.0,new-delhi,0.3333333333333333,0,-1,1,0,-1,-1,1.0,Rohini,400.0,1.0,0,0,0,0,0
12245,16.5,new-delhi,0.75,0,45,1,1,-1,0,1.0,New Ashok Nagar,0.0,3.0,0,0,0,0,0
