Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
9388,211.0,ahmedabad,0.4285714285714285,0,90,4,1,1,0,4.0,Cloud 9 Nehru Nagar Ambawadi,1707.0,6.0,1,1,1,0,1
9389,65.0,ahmedabad,0.75,0,90,2,2,-1,0,2.0,Pooja Apartment Maninagar,0.0,3.0,0,0,1,0,0
9390,50.0,ahmedabad,0.4,1,90,2,1,1,0,2.0,Paldi,900.0,2.0,0,0,1,0,0
9391,102.0,ahmedabad,0.3,1,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1548.0,3.0,0,0,0,0,0
9392,23.0,ahmedabad,0.2,0,90,1,1,-1,0,1.0,Vastral,498.0,1.0,0,0,0,0,0
9393,30.0,ahmedabad,0.25,1,-1,1,0,-1,-1,1.0,Old Wadaj,0.0,1.0,0,0,0,0,0
9394,52.0,ahmedabad,,1,-1,2,1,-1,0,2.0,Gota,743.0,,0,1,1,0,1
9395,105.0,ahmedabad,0.1666666666666667,2,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1600.0,2.0,0,0,0,0,0
9396,105.0,ahmedabad,0.4545454545454545,1,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1584.0,5.0,0,0,0,0,0
9397,75.0,ahmedabad,0.2,2,90,2,2,0,0,2.0,Judges Bunglow Road,875.0,2.0,0,0,1,0,0
9398,350.0,ahmedabad,0.6666666666666666,2,90,4,1,1,0,4.0,kamnath sepal residency Memnagar,0.0,8.0,0,1,1,0,0
9399,51.0,ahmedabad,0.1428571428571428,0,90,3,2,-1,0,3.0,Ashraya 9 New Ranip,0.0,1.0,0,0,1,0,0
9400,65.0,ahmedabad,0.1875,0,-1,3,1,-1,-1,3.0,"Palladian Greens South Bopal, Bopal",1188.0,3.0,0,0,0,0,0
9401,95.0,ahmedabad,0.5714285714285714,0,-1,3,3,1,0,3.0,Raj Harsh Appartment Maninagar,0.0,4.0,0,1,1,0,0
9402,135.0,ahmedabad,0.8,1,270,3,1,1,3,3.0,Jodhpur Gam Road,0.0,4.0,0,1,1,0,1
9403,365.0,ahmedabad,1.0,0,90,5,1,1,0,5.0,Adani Shantigram Waterlily Vaishnodevi Circle,4734.0,16.0,0,0,0,0,0
9404,65.0,ahmedabad,0.8571428571428571,0,90,3,1,1,0,3.0,Swastik Riviera Vaishnodevi Circle,0.0,12.0,0,1,1,0,0
9405,132.0,ahmedabad,0.3333333333333333,2,90,3,2,-1,0,3.0,Science City,0.0,1.0,0,1,0,0,0
9406,64.0,ahmedabad,0.3571428571428572,0,-1,3,0,-1,-1,3.0,Jagatpur,1404.0,5.0,0,0,0,0,0
9407,70.0,ahmedabad,0.3333333333333333,0,90,2,1,0,0,3.0,Naranpura,0.0,1.0,0,0,1,0,0
9408,61.0,ahmedabad,0.25,1,-1,2,2,-1,-1,2.0,Nava Vadaj,864.0,1.0,0,0,0,0,0
9409,75.0,ahmedabad,0.3333333333333333,0,-1,3,0,-1,-1,3.0,Jagatpur,1418.4,3.0,0,0,0,0,0
9410,93.0,ahmedabad,0.6,0,-1,3,0,-1,-1,3.0,Jagatpur,0.0,6.0,0,0,0,0,0
9411,50.0,ahmedabad,0.5714285714285714,1,-1,2,1,-1,-1,2.0,Riddhi Siddhi Parivar Homes Gota,800.0,4.0,1,0,0,0,0
9412,52.3,ahmedabad,0.25,0,-1,2,2,-1,0,2.0,Shilalekh Apartments Shahibag,900.0,1.0,0,0,1,0,0
9413,37.0,ahmedabad,0.7142857142857143,0,-1,2,0,-1,-1,2.0,Tragad,828.0,5.0,0,0,0,0,0
9414,37.0,ahmedabad,0.1428571428571428,0,-1,2,0,-1,-1,2.0,Sambhavnath Upvan Chandkheda,880.0,1.0,0,0,0,0,0
9415,240.0,ahmedabad,0.0,0,90,3,3,1,0,3.0,Chimanlal Girdharlal Road,1605.6,0.0,0,0,1,0,0
