Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
3064,45.0,dehradun,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Patel Nagar,1040.0,1.0,0,0,0,0,0,500-999
3065,130.0,dehradun,0.5555555555555556,0,315,3,2,-1,0,3.0,Pacific Golf Estate Sahastradhara Road,1320.0,5.0,0,1,0,0,0,500-999
3066,,dehradun,0.6,1,-1,4,3,-1,-1,4.0,GTM Forest and Hills Haridwar Road,1600.0,3.0,0,0,0,0,0,500-999
3067,63.7,dehradun,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Sikka Kimaya Greens Sahastradhara Road,927.2,6.0,1,0,0,0,0,500-999
3068,84.2,dehradun,0.6666666666666666,1,-1,3,0,-1,-1,3.0,Sikka Kimaya Greens Sahastradhara Road,1224.8,6.0,1,0,0,0,0,500-999
3069,155.0,dehradun,1.0,1,135,3,3,1,0,3.0,General Mahadev Singh Road,1800.0,8.0,1,1,1,0,0,500-999
3070,75.0,dehradun,0.2222222222222222,1,-1,2,0,-1,-1,2.0,Vasant Vihar,1180.0,2.0,0,0,0,0,0,500-999
3071,216.0,dehradun,0.3333333333333333,0,-1,4,0,-1,-1,4.0,Anand Chowk Dehradun,1440.0,1.0,0,0,0,0,0,500-999
3072,24.0,dehradun,1.0,1,90,2,1,0,0,2.0,Sudhonwala,840.0,2.0,0,0,0,0,0,500-999
3073,91.0,dehradun,0.5,1,90,3,2,-1,0,3.0,General Mahadev Singh Road,1650.0,2.0,1,0,1,0,0,500-999
3074,35.0,dehradun,0.0,0,-1,2,0,-1,-1,2.0,Kolhupani,846.4000000000001,0.0,0,0,0,0,0,500-999
3075,55.0,dehradun,,-1,-1,0,0,-1,-1,2.0,T H D C Colony,800.0,,0,0,0,0,0,500-999
3076,39.0,dehradun,0.5714285714285714,1,45,1,1,-1,0,1.0,Vanshika Greens Rajpur Road,608.0,4.0,0,1,1,0,1,500-999
3077,55.0,dehradun,1.0,1,135,2,2,1,0,2.0,Canal Road,1400.0,3.0,0,0,1,0,0,500-999
3078,90.0,dehradun,0.6666666666666666,2,45,3,3,-1,2,3.0,Vasu Estate Sahastradhara Road,0.0,2.0,0,0,1,0,0,500-999
3079,123.0,dehradun,0.7142857142857143,1,-1,3,3,-1,-1,3.0,Arcadia Hillocks Mussoorie Road,1929.0,5.0,0,0,0,0,0,500-999
3080,175.0,dehradun,0.5,2,-1,3,4,-1,-1,3.0,Conscient Arborea Nagal Road,2350.0,2.0,0,0,0,0,0,500-999
3081,85.0,dehradun,0.5,0,180,3,3,-1,0,4.0,Sahastradhara Road,1600.0,2.0,0,0,1,0,0,500-999
3082,45.0,dehradun,0.6666666666666666,1,0,2,1,-1,0,2.0,Ekta Vihar,1000.0,2.0,1,0,1,0,0,500-999
3083,59.0,dehradun,1.0,2,-1,2,2,-1,-1,2.0,The Capital Sahastradhara Road,1250.0,3.0,0,0,0,0,0,500-999
3084,105.0,dehradun,0.0,0,45,4,3,1,0,4.0,Mussoorie Road,1720.0,0.0,0,1,1,0,0,500-999
3085,65.0,dehradun,0.625,0,90,2,1,-1,0,2.0,The Forest Residency Mussoorie Road,1200.0,5.0,0,1,0,0,0,500-999
3086,55.0,dehradun,0.3333333333333333,2,90,3,3,1,0,3.0,Sahastradhara Road,1400.0,1.0,1,0,1,0,0,500-999
3087,125.0,dehradun,0.3333333333333333,2,-1,3,0,-1,-1,3.0,Raipur Road Dehradun,1600.0,2.0,0,0,0,0,0,500-999
3088,80.0,dehradun,0.5,1,90,3,2,-1,0,3.0,Phase I Rajeshwar Nagar,1600.0,1.0,0,0,0,0,0,500-999
3089,150.0,dehradun,0.3333333333333333,1,225,3,0,1,-1,3.0,Kalidas Road,1440.0,1.0,0,0,0,0,0,500-999
3090,71.0,dehradun,0.25,0,90,4,3,1,0,3.0,GTM Forest and Hills Haridwar Road,1600.0,1.0,1,1,0,0,0,500-999
3091,40.0,dehradun,0.0,1,-1,2,0,-1,-1,2.0,Aman Vihar,976.0,0.0,0,0,0,0,0,500-999
3092,87.0,dehradun,1.0,1,45,2,3,1,-1,2.0,Imperial Heights Bhagwant Pur,1000.0,8.0,1,1,1,0,0,500-999
3093,48.0,dehradun,0.3333333333333333,0,-1,2,4,-1,-1,3.0,Sahastradhara Road,1350.0,1.0,0,0,0,0,0,500-999
3094,85.0,dehradun,0.7777777777777778,1,90,3,3,-1,0,3.0,Kulhan,1850.0,7.0,0,1,1,0,1,500-999
3095,57.0,dehradun,0.3333333333333333,1,-1,2,2,-1,-1,2.0,Daanwala Dehradun,840.0,2.0,0,0,0,0,0,500-999
3096,,dehradun,1.0,1,-1,2,2,-1,-1,2.0,Sahastradhara,1150.0,4.0,0,0,0,0,0,500-999
3097,65.0,dehradun,0.4285714285714285,0,-1,2,0,-1,-1,2.0,Salan Gaon,1088.8,3.0,0,0,0,0,0,500-999
3098,50.0,dehradun,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Salan Gaon,912.0,2.0,0,0,0,0,0,500-999
3099,64.9,dehradun,1.0,0,225,3,2,-1,0,3.0,Near Pacific Hill Mussorie Diversion Rajpur Road Dehradun Uttrakhand Dehradun,1094.0,3.0,0,0,1,0,0,500-999
3100,87.0,dehradun,0.1428571428571428,1,90,3,4,-1,0,3.0,ISBT Turner Road,1452.0,1.0,1,1,1,0,0,500-999
3101,26.0,dehradun,0.0,1,90,1,1,-1,2,2.0,Chandrabani,700.0,0.0,0,0,0,0,0,500-999
3102,34.0,dehradun,1.0,2,-1,2,1,0,-1,2.0,Suddhowala Dehradun,720.0,3.0,0,0,0,0,0,500-999
3103,60.0,dehradun,1.0,1,90,1,2,-1,0,1.0,Eminent Heights Dalanwala,688.0,7.0,0,0,0,0,0,500-999
3104,175.0,dehradun,0.2857142857142857,2,-1,3,0,-1,-1,3.0,Park Belles Mussoorie Road,2000.0,2.0,1,0,0,0,0,500-999
3105,175.0,dehradun,0.2857142857142857,2,-1,3,0,-1,-1,3.0,Park Belles Mussoorie Road,2000.0,2.0,1,0,0,0,0,500-999
3106,47.0,dehradun,0.6666666666666666,2,-1,2,0,-1,-1,3.0,Sahastradhara Road,1000.0,2.0,0,0,0,0,0,500-999
3107,38.0,dehradun,0.75,2,90,1,1,-1,0,,Mussoorie Road,400.0,6.0,1,1,1,0,0,500-999
3108,85.0,dehradun,0.75,1,-1,2,2,-1,-1,3.0,flat 3 bhk Dehradun,1500.0,3.0,0,0,0,0,0,500-999
3109,175.0,dehradun,0.125,0,-1,4,0,-1,-1,3.0,Park Belles Mussoorie Road,2000.0,1.0,0,0,0,0,0,500-999
3110,175.0,dehradun,0.2857142857142857,2,-1,3,0,-1,-1,3.0,Park Belles Mussoorie Road,2000.0,2.0,1,0,0,0,0,500-999
3111,80.1,dehradun,0.6666666666666666,1,90,3,3,-1,-1,4.0,General Mahadev Singh Road,1760.0,2.0,1,0,0,0,0,500-999
3112,89.0,dehradun,0.625,0,-1,2,3,-1,-1,2.0,Rajpur Greens Rajpur Road,1402.0,5.0,0,0,0,0,0,500-999
3113,98.0,dehradun,0.3333333333333333,1,-1,4,0,-1,-1,3.0,Doon callisto Dehradun,1600.0,1.0,0,0,0,0,0,500-999
3114,34.5,dehradun,1.0,0,135,1,1,-1,0,1.0,General Mahadev Singh Road,680.0,3.0,1,0,1,0,0,500-999
3115,41.0,dehradun,0.6666666666666666,1,225,2,2,-1,0,2.0,Eastern Arc Shimla Bypass Road,920.0,2.0,0,1,0,0,0,500-999
3116,60.0,dehradun,0.8333333333333334,0,315,2,2,-1,0,2.0,Rhombus The Prakriti Heights General Mahadev Singh Road,1023.2,5.0,0,1,0,0,0,500-999
3117,85.0,dehradun,0.3333333333333333,2,0,2,2,0,0,3.0,Rock Valley Residency ITBP Road,1400.0,2.0,0,1,0,0,0,500-999
3118,195.0,dehradun,0.0,1,-1,4,0,-1,-1,4.0,Dalanwala,2800.0,0.0,0,0,0,0,0,500-999
3119,58.0,dehradun,0.3333333333333333,1,315,3,3,-1,0,3.0,builder floor Dehradun,1400.0,1.0,0,0,0,0,0,500-999
3120,36.0,dehradun,0.5,0,45,1,1,-1,0,,Imperial Heights Mussoorie Road,460.0,4.0,1,1,1,0,1,500-999
3121,42.0,dehradun,0.3333333333333333,1,0,2,2,-1,0,2.0,Sai Lok Colony,1000.0,1.0,0,0,1,0,0,500-999
3122,84.0,dehradun,0.1428571428571428,1,180,3,3,-1,0,3.0,Turner Road,1412.0,1.0,1,1,1,0,0,500-999
3123,110.0,dehradun,0.1666666666666667,1,-1,4,0,-1,-1,4.0,Sehestradhara Heights Dehradun,1600.0,1.0,0,0,0,0,0,500-999
3124,,dehradun,0.1666666666666667,1,-1,4,0,-1,-1,4.0,"Selakui, Dehradun Dehradun",1920.0,1.0,0,0,0,0,0,500-999
3125,105.0,dehradun,1.0,0,90,3,2,-1,-1,3.0,General Mahadev Singh Road,1500.0,4.0,0,1,1,0,0,500-999
3126,110.0,dehradun,0.1666666666666667,1,-1,4,0,-1,-1,4.0,Sehestradhara Heights Dehradun,1600.0,1.0,0,0,0,0,0,500-999
3127,45.0,dehradun,0.6666666666666666,1,-1,2,2,-1,0,3.0,Ganesh Vihar,1300.0,2.0,0,0,0,0,0,500-999
3128,104.0,dehradun,0.7142857142857143,1,45,4,3,-1,0,3.0,Vanshika Greens Rajpur Road,1968.0,5.0,1,0,1,0,0,500-999
3129,55.0,dehradun,0.3333333333333333,1,0,2,2,-1,0,3.0,Aamwala,1260.0,1.0,1,0,1,0,0,500-999
3130,45.0,dehradun,0.75,0,45,1,2,-1,0,1.0,Imperial Heights Mussoorie Road,676.0,6.0,0,1,1,0,1,500-999
3131,45.0,dehradun,0.25,1,-1,2,0,-1,-1,2.0,Aamwala,840.0,1.0,0,0,0,0,0,500-999
3132,63.0,dehradun,0.5,1,45,2,2,1,0,2.0,Sikka Kimaya Greens Sahastradhara Road,927.2,4.0,1,1,0,0,0,500-999
3133,65.0,dehradun,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Haridwar Dehradun Road,1344.0,4.0,0,0,0,0,0,500-999
3134,,dehradun,0.2857142857142857,1,90,2,3,-1,0,2.0,AFNHB Jhajra,1008.0,2.0,0,1,0,0,0,500-999
3135,55.0,dehradun,0.5,1,-1,2,3,-1,-1,2.0,General Mahadev Singh Road,850.0,2.0,1,0,0,0,0,500-999
3136,85.0,dehradun,0.75,1,-1,2,0,-1,-1,3.0,Shimaya Dehradun,1240.0,3.0,0,0,0,0,0,500-999
3137,38.0,dehradun,1.0,1,90,1,2,-1,0,1.0,Pacific Golf Estate Sahastradhara Road,580.0,5.0,0,1,1,0,1,500-999
3138,50.0,dehradun,0.0,0,270,2,1,-1,0,2.0,Sahastradhara Road,1000.0,0.0,0,0,1,0,0,500-999
3139,30.0,dehradun,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Kedar Puram,0.0,2.0,0,0,0,0,0,500-999
3140,65.0,dehradun,0.25,0,225,2,2,1,0,3.0,Sahastradhara,1400.0,1.0,0,1,0,0,0,500-999
3141,80.0,dehradun,0.75,1,-1,2,0,-1,-1,3.0,Sikka Kimaya Greens Sahastradhara Road,1228.0,6.0,0,0,0,0,0,500-999
3142,62.0,dehradun,0.5714285714285714,1,135,2,2,-1,0,2.0,Turner Road,1024.0,4.0,1,1,1,0,0,500-999
3143,65.0,dehradun,0.1428571428571428,1,90,2,3,-1,0,2.0,Sahastradhara Road,1240.0,1.0,1,1,1,0,0,500-999
3144,68.0,dehradun,0.25,1,270,3,2,-1,0,3.0,Dhoran Road,1400.0,1.0,1,0,1,0,0,500-999
3145,190.0,dehradun,1.0,1,45,3,5,-1,0,4.0,Pacific Hills Rajpur Road,1840.0,7.0,0,1,1,0,0,500-999
3146,50.0,dehradun,1.0,1,0,3,0,1,0,3.0,Patel Nagar,1124.0,3.0,0,1,0,0,0,500-999
3147,65.0,dehradun,0.5,2,-1,3,0,-1,-1,4.0,Aman Vihar,1440.0,1.0,0,0,0,0,0,500-999
3148,59.0,dehradun,0.8333333333333334,0,-1,2,0,-1,-1,2.0,Acon Urban Hills Dhoran Road,1035.2,5.0,0,0,0,0,0,500-999
3149,54.0,dehradun,0.5,1,-1,2,0,-1,-1,2.0,Acon Urban Hills Dhoran Road,1035.2,3.0,1,0,0,0,0,500-999
3150,65.0,dehradun,0.5714285714285714,1,-1,2,0,-1,-1,2.0,Acon Urban Hills Dhoran Road,1016.0,4.0,0,0,0,0,0,500-999
3151,48.0,dehradun,0.6,0,225,2,1,-1,0,2.0,Sahastradhara,900.0,3.0,1,0,1,0,0,500-999
3152,60.0,dehradun,1.0,1,90,2,2,-1,0,3.0,Vijay Park,1500.0,2.0,0,0,1,0,0,500-999
3153,58.0,dehradun,1.0,0,315,3,2,-1,-1,3.0,Palm City Dehrakhas,1120.0,2.0,0,1,0,0,0,500-999
3154,45.0,dehradun,0.75,1,-1,2,0,-1,-1,2.0,Sahastradhara Road,800.0,3.0,0,0,0,0,0,500-999
3155,45.0,dehradun,0.3333333333333333,0,-1,2,3,-1,0,2.0,Sahastradhara Road,950.0,1.0,1,0,1,0,0,500-999
3156,42.0,dehradun,1.0,1,-1,2,2,1,-1,2.0,Eastern Arc Shimla Bypass Road,700.0,3.0,0,1,0,0,0,500-999
3157,32.0,dehradun,0.0,0,180,2,2,-1,0,2.0,Doon IT Park,850.0,0.0,0,0,0,0,0,500-999
3158,87.0,dehradun,1.0,0,225,3,1,-1,0,3.0,Canal Road,1500.0,4.0,1,0,1,0,0,500-999
3159,87.0,dehradun,0.25,0,225,3,2,-1,0,3.0,Canal Road,1500.0,1.0,1,0,1,0,0,500-999
3160,220.0,dehradun,1.0,1,90,4,5,-1,0,4.0,Pacific Golf Estate Sahastradhara Road,2500.0,9.0,0,1,1,0,1,500-999
3161,150.0,dehradun,1.0,1,-1,4,3,-1,-1,4.0,Windlass Residency ,1600.0,2.0,0,0,0,0,0,500-999
3162,75.0,dehradun,0.4285714285714285,1,-1,3,0,-1,-1,3.0,Windlass Residency Dalanwala,1176.0,3.0,1,0,0,0,0,500-999
3163,77.8,dehradun,1.0,1,-1,3,0,-1,-1,3.0,Windlass Residency Dalanwala,1152.0,1.0,0,0,0,0,0,500-999
3164,82.0,dehradun,1.0,2,-1,3,0,-1,-1,3.0,Windlass Residency Dalanwala,1480.0,4.0,0,0,0,0,0,500-999
3165,75.0,dehradun,1.0,0,-1,3,0,-1,-1,3.0,Windlass Residency Dalanwala,1240.0,4.0,0,0,0,0,0,500-999
3166,64.0,dehradun,0.6666666666666666,0,45,3,2,1,0,3.0,Chaman Vihar,1250.0,2.0,1,0,1,0,0,500-999
3167,27.5,dehradun,1.0,0,-1,2,0,-1,-1,1.0,Kanwali Road,525.6,4.0,0,0,0,0,0,500-999
3168,38.0,dehradun,0.4285714285714285,0,-1,1,0,-1,-1,1.0,Kanwali Road,512.0,3.0,0,0,0,0,0,500-999
3169,36.0,dehradun,0.75,1,-1,1,0,-1,-1,1.0,Kanwali Road,525.6,3.0,0,0,0,0,0,500-999
3170,90.0,dehradun,0.5,1,-1,2,3,-1,-1,3.0,Golden Manor Bhagwant Pur,1350.0,3.0,0,0,0,0,0,500-999
3171,36.0,dehradun,0.3333333333333333,0,90,2,2,-1,0,2.0,Mothrowala,840.0,1.0,0,0,1,0,0,500-999
3172,122.0,dehradun,0.625,1,45,3,10,-1,0,3.0,Sikka Kimaya Greens Sahastradhara Road,1820.0,5.0,1,0,1,0,0,500-999
3173,47.0,dehradun,0.6666666666666666,1,45,2,2,1,0,2.0,General Mahadev Singh Road,850.0,2.0,1,0,1,0,0,500-999
3174,32.0,dehradun,0.5,1,45,1,1,-1,0,1.0,Shree Krishna Greens Sahastradhara Road,400.0,2.0,0,0,0,0,0,500-999
3175,89.0,dehradun,0.8888888888888888,0,-1,2,1,-1,-1,2.0,Pacific Golf Estate Sahastradhara Road,1236.8,8.0,0,0,0,0,0,500-999
3176,50.0,dehradun,0.75,1,45,2,2,1,0,2.0,Doon Divine Dhoran Road,1075.0,3.0,1,0,1,0,0,500-999
3177,75.0,dehradun,0.7777777777777778,1,270,2,1,-1,0,2.0,Pacific Golf Estate Sahastradhara Road,1184.0,7.0,1,1,1,0,0,500-999
3178,55.0,dehradun,0.25,0,315,2,2,-1,0,2.0,General Mahadev Singh Road,1000.0,1.0,1,0,1,0,0,500-999
3179,190.0,dehradun,1.0,1,0,4,2,1,0,4.0,Pacific Golf Estate Sahastradhara Road,2000.0,9.0,1,1,0,0,0,500-999
3180,225.0,dehradun,0.3333333333333333,0,315,4,6,-1,0,6.0,Majra,3360.0,2.0,0,0,1,0,0,500-999
3181,100.0,dehradun,0.5,1,90,3,4,-1,0,3.0,Om Sarthak Apartment Majra,1350.0,3.0,0,1,0,0,0,500-999
3182,34.0,dehradun,0.7142857142857143,1,-1,1,0,-1,-1,1.0,Rajpur Road,548.0,5.0,0,0,0,0,0,500-999
3183,78.0,dehradun,0.5,0,90,3,1,-1,0,3.0,"Doon Vihar, Jakhan",1400.0,2.0,0,0,0,0,0,500-999
3184,98.0,dehradun,0.2,1,-1,4,2,-1,0,4.0,Sahastradhara Heights Sahastradhara Road,2080.0,1.0,0,0,0,0,0,500-999
3185,75.0,dehradun,0.4,2,0,3,3,0,0,3.0,Doon Republic Jakhan,1600.0,2.0,0,1,0,0,0,500-999
3186,85.0,dehradun,1.0,-1,-1,2,0,-1,-1,3.0,Dobhalwala,655.2,2.0,0,0,0,0,0,500-999
3187,72.0,dehradun,0.3333333333333333,1,90,2,2,-1,0,3.0,Laxman Chowk,1320.0,1.0,0,0,1,0,0,500-999
3188,23.0,dehradun,0.0,1,-1,1,2,-1,-1,1.0,Eastern Arc Shimla Bypass Road,580.0,0.0,0,0,0,0,0,500-999
3189,,dehradun,0.3333333333333333,0,-1,2,0,-1,-1,3.0,Kedar Puram,880.0,1.0,0,0,0,0,0,500-999
3190,26.0,dehradun,0.5,0,-1,1,0,-1,-1,1.0,Phase I Rajeshwar Nagar,464.0,2.0,0,0,0,0,0,500-999
3191,221.0,dehradun,0.4444444444444444,1,180,3,1,1,0,3.0,Dalanwala,1957.0,4.0,0,1,0,0,0,500-999
3192,70.0,dehradun,0.25,1,90,3,0,1,0,3.0,Arjun Enclave General Mahadev Singh Road,1280.0,1.0,0,0,0,0,0,500-999
3193,62.0,dehradun,0.4,1,90,2,2,-1,0,2.0,Windlass River Valley Haridwar Bypass Road,1186.0,4.0,1,1,1,0,1,500-999
3194,84.0,dehradun,0.6666666666666666,1,270,3,2,-1,0,3.0,General Mahadev Singh Road,1450.0,2.0,1,0,1,0,0,500-999
3195,,dehradun,0.1428571428571428,-1,-1,2,0,-1,-1,2.0,Dobhalwala,1000.0,1.0,0,0,0,0,0,500-999
3196,42.0,dehradun,0.3333333333333333,2,-1,2,0,-1,-1,3.0,T H D C Colony,780.8000000000001,1.0,0,0,0,0,0,500-999
3197,32.0,dehradun,1.0,2,-1,2,2,-1,-1,2.0,Dehrakhas,750.0,2.0,0,0,0,0,0,500-999
3198,147.0,dehradun,0.5,1,90,4,1,1,3,4.0,Sikka Kimaya Greens Sahastradhara Road,1766.0,4.0,1,1,1,0,1,500-999
3199,38.0,dehradun,0.2857142857142857,1,-1,2,0,-1,-1,2.0,MB Homes Sahastradhara,741.6,2.0,0,0,0,0,0,500-999
3200,38.0,dehradun,0.7142857142857143,1,-1,2,0,-1,-1,2.0,MB Homes Sahastradhara,741.6,5.0,0,0,0,0,0,500-999
3201,38.0,dehradun,0.0,0,-1,2,0,1,-1,2.0,Dehrakhas,1000.0,0.0,0,0,0,0,0,500-999
3202,65.0,dehradun,0.25,1,90,3,2,-1,0,3.0,Canal Road,1212.0,1.0,1,1,1,0,0,500-999
3203,189.0,dehradun,1.0,0,45,4,8,-1,0,4.0,Dalanwala,3500.0,4.0,0,1,1,0,0,500-999
3204,45.0,dehradun,0.5,1,-1,2,2,1,-1,2.0,Dehrakhas,800.0,2.0,0,0,0,0,0,500-999
3205,190.0,dehradun,0.8888888888888888,2,-1,4,2,-1,-1,4.0,Friends enclave near Shastradhara IT park ,5000.0,8.0,0,0,1,0,1,500-999
3206,90.0,dehradun,0.6666666666666666,1,90,3,2,-1,0,3.0,Sikka Kimaya Greens Sahastradhara Road,1850.0,6.0,0,1,1,0,1,500-999
3207,104.0,dehradun,0.5714285714285714,1,-1,2,2,1,0,2.0,Nilaya Hills Haridwar Road,1320.0,4.0,0,1,0,0,0,500-999
3208,43.0,dehradun,0.75,0,-1,2,1,-1,-1,2.0,Kanwali,800.0,3.0,0,0,0,0,0,500-999
3209,123.0,dehradun,0.7142857142857143,1,-1,3,3,-1,-1,3.0,Arcadia Hillocks Mussoorie Road,1543.2,5.0,0,0,0,0,0,500-999
3210,100.0,dehradun,0.0,1,-1,3,0,-1,-1,2.0,Clock Tower,800.0,0.0,0,0,0,0,0,500-999
3211,,dehradun,0.3333333333333333,1,-1,3,2,-1,-1,3.0,Rajpur Road,1450.0,1.0,0,0,0,0,0,500-999
3212,40.0,dehradun,0.25,1,135,2,2,-1,0,1.0,Pacific Estates Kanwali Road,450.0,1.0,0,1,1,0,1,500-999
3213,225.0,dehradun,0.8571428571428571,2,90,5,5,-1,0,4.0,Golden Manor Bhagwant Pur,3818.0,6.0,1,1,1,0,1,500-999
3214,69.0,dehradun,1.0,0,135,2,2,1,0,3.0,General Mahadev Singh Road,1500.0,3.0,1,0,1,0,0,500-999
3215,,dehradun,1.0,0,-1,1,2,-1,0,3.0,NCR Residency Shimla Bypass Road,1200.0,4.0,0,1,1,0,0,500-999
3216,,dehradun,0.6666666666666666,1,45,3,3,-1,0,3.0,Govind Vihar,1500.0,2.0,0,0,1,0,0,500-999
3217,80.0,dehradun,0.1666666666666667,1,-1,3,3,-1,-1,3.0,Mayur Vihar Sahastradhara Road,1495.0,1.0,0,0,0,0,0,500-999
3218,95.0,dehradun,0.7142857142857143,1,45,2,1,-1,1,2.0,Pacific Golf Estate Sahastradhara Road,1300.0,5.0,0,1,0,0,0,500-999
3219,42.0,dehradun,0.4,1,0,1,1,-1,1,1.0,Pacific Golf Estate Sahastradhara Road,550.0,2.0,0,1,0,0,0,500-999
3220,298.0,dehradun,0.1111111111111111,2,180,4,2,-1,0,4.0,Park Belles Mussoorie Road,2600.0,1.0,0,1,0,0,0,500-999
3221,52.0,dehradun,0.5,1,90,2,0,1,0,2.0,Race Course Road,680.0,3.0,0,0,1,0,0,500-999
3222,105.0,dehradun,0.5,2,90,3,2,-1,0,3.0,General Mahadev Singh Road,1650.0,2.0,1,0,1,0,0,500-999
3223,87.0,dehradun,0.1428571428571428,1,90,3,4,-1,0,3.0,Turner Road,1452.0,1.0,1,1,1,0,0,500-999
3224,38.0,dehradun,0.5714285714285714,2,90,1,1,-1,0,,The Forest Residency Mussoorie Road,400.0,4.0,1,1,1,0,0,500-999
3225,57.4,dehradun,0.2,1,-1,2,1,-1,-1,2.0,Dhoran Road,1000.0,1.0,1,0,0,0,0,500-999
3226,63.0,dehradun,1.0,0,90,2,3,1,0,3.0,General Mahadev Singh Road,1200.0,3.0,1,0,1,0,0,500-999
3227,40.0,dehradun,0.4,2,90,1,2,-1,0,1.0,Pacific Golf Estate Sahastradhara Road,580.0,2.0,0,1,1,0,1,500-999
3228,,dehradun,0.5,1,-1,1,0,-1,-1,3.0,"Kedar Puram, Dehradun",0.0,1.0,0,0,0,0,0,500-999
3229,85.0,dehradun,1.0,0,270,1,1,-1,0,2.0,Chakrata Road Connaught Place,960.0,2.0,0,0,1,0,0,500-999
3230,40.0,dehradun,0.75,1,-1,2,0,-1,-1,2.0,Premnagar,960.0,3.0,0,0,0,0,0,500-999
3231,65.0,dehradun,0.4,0,-1,2,0,-1,-1,3.0,Mayur Vihar,848.0,2.0,0,0,0,0,0,500-999
3232,45.0,dehradun,0.25,2,90,2,1,1,0,2.0,Sahastradhara,936.0,1.0,0,0,0,0,0,500-999
3233,25.0,dehradun,0.75,0,-1,1,0,-1,-1,1.0,Mohkampur,497.6,3.0,0,0,0,0,0,500-999
3234,40.0,dehradun,0.0,1,-1,2,0,-1,-1,2.0,Mayur Vihar,800.0,0.0,0,0,0,0,0,500-999
3235,90.0,dehradun,0.75,1,-1,3,3,-1,0,4.0,Garden Estate,1498.4,3.0,0,1,1,0,0,500-999
3236,63.5,dehradun,,1,-1,2,0,1,-1,2.0,Mountain View Residency Dhoran Road,1411.0,,1,0,0,0,0,500-999
3237,75.0,dehradun,1.0,1,-1,3,2,-1,-1,3.0,Sahastradhara Road,1850.0,2.0,0,0,0,0,0,500-999
3238,59.9,dehradun,,1,-1,2,0,1,-1,2.0,Mountain View Residency Dhoran Road,1330.0,,1,0,0,0,0,500-999
3239,65.8,dehradun,,1,-1,2,0,1,-1,2.0,Mountain View Residency Dhoran Road,1330.0,,1,0,0,0,0,500-999
3240,69.8,dehradun,,1,-1,2,0,1,-1,2.0,Mountain View Residency Dhoran Road,1411.0,,1,0,0,0,0,500-999
3241,57.4,dehradun,,1,-1,3,0,1,-1,2.0,Mountain View Residency Dhoran Road,1275.0,,1,0,0,0,0,500-999
3242,63.1,dehradun,,1,-1,3,0,1,-1,2.0,Mountain View Residency Dhoran Road,1275.0,,1,0,0,0,0,500-999
3243,80.8,dehradun,,1,-1,3,0,1,-1,3.0,Mountain View Residency Dhoran Road,1795.0,,1,0,0,0,0,500-999
3244,60.0,dehradun,0.8333333333333334,2,-1,2,3,-1,-1,2.0,GTM Forest and Hills Haridwar Road,1190.0,5.0,0,0,0,0,0,500-999
3245,125.0,dehradun,0.0,1,90,4,0,1,0,3.0,Mohit Vihar,117.6,0.0,0,0,0,0,0,500-999
3246,52.0,dehradun,0.4444444444444444,1,90,1,1,-1,0,1.0,Pacific Golf Estate Sahastradhara Road,650.0,4.0,0,0,1,0,1,500-999
3247,53.0,dehradun,0.25,1,90,2,2,0,0,2.0,Race Course Road,1050.0,1.0,0,1,1,0,1,500-999
3248,,dehradun,,-1,-1,0,0,-1,-1,,Sahastradhara Road,0.0,,0,0,0,0,0,500-999
3249,40.0,dehradun,0.5,1,-1,2,1,-1,-1,2.0,Rishikesh,800.0,2.0,0,0,0,0,0,500-999
3250,125.0,dehradun,0.0,-1,-1,4,0,-1,-1,3.0,Mohit Vihar,117.6,0.0,0,0,0,0,0,500-999
3251,41.0,dehradun,0.5714285714285714,0,90,1,1,-1,0,1.0,Vanshika Greens Rajpur Road,648.0,4.0,0,1,1,0,0,500-999
3252,48.0,dehradun,1.0,0,-1,2,0,-1,-1,2.0,Patel Nagar,800.0,3.0,0,0,0,0,0,500-999
3253,25.0,dehradun,0.3333333333333333,1,0,1,2,1,0,1.0,Canal Road,500.0,1.0,1,0,1,0,0,500-999
3254,23.0,dehradun,0.3333333333333333,1,-1,1,1,-1,-1,2.0,Dehrakhas,500.0,1.0,0,0,0,0,0,500-999
3255,33.0,dehradun,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Patel Nagar,672.0,2.0,0,0,0,0,0,500-999
3256,75.0,dehradun,0.5,1,-1,4,0,-1,-1,3.0,Mohkampur,1600.0,2.0,0,0,0,0,0,500-999
3257,99.0,dehradun,0.2857142857142857,0,90,3,2,-1,2,3.0,Mussoorie Road,1150.0,2.0,1,1,1,0,0,500-999
3258,,dehradun,0.0,-1,-1,2,0,-1,-1,3.0,Mohit Vihar,1520.0,0.0,0,0,0,0,0,500-999
3259,76.3,dehradun,0.5714285714285714,1,90,2,2,-1,0,2.0,Canal Road,145.0,4.0,1,0,1,0,0,500-999
