Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
21317,225.0,kolkata,0.9090909090909091,2,-1,2,0,-1,-1,3.0,Rosedale Garden New Town,1560.0,10.0,0,0,0,0,0
21318,95.0,kolkata,0.5714285714285714,0,0,2,2,1,0,2.0,Mani Casa New Town,880.0,12.0,0,0,1,0,0
21319,70.0,kolkata,1.0,0,-1,1,0,-1,-1,1.0,Central road jadavpur Kolkata,400.0,1.0,0,0,0,0,0
21320,85.0,kolkata,0.4,0,135,3,2,1,0,3.0,Team Taurus De Ja Vu Rajarhat,1518.4,2.0,0,0,1,0,0
21321,,kolkata,1.0,1,90,1,1,-1,0,2.0,Belur Math,561.0,5.0,0,1,1,0,0
21322,72.0,kolkata,0.1111111111111111,0,90,2,2,-1,-1,2.0,DLF New Town Heights Rajarhat,900.0,2.0,0,1,1,0,1
21323,45.0,kolkata,0.3333333333333333,2,-1,2,0,-1,-1,2.0,"Road, Kolkata",860.0,2.0,2,0,0,0,0
21324,32.5,kolkata,0.1428571428571428,0,-1,2,0,1,-1,2.0,"Bablatala, Gopalpur Gram",813.6,1.0,0,0,1,0,0
21325,25.0,kolkata,1.0,1,-1,1,0,-1,-1,2.0,Shyamnagar,544.0,4.0,0,0,0,0,0
21326,16.0,kolkata,1.0,0,-1,2,0,-1,-1,2.0,"Larika estates Ltd, FL/NO-B1/403/2, Barasat Kolkata. Kolkata",574.4,4.0,0,0,0,0,0
21327,120.0,kolkata,0.2857142857142857,1,45,2,2,1,0,3.0,Urban Heights Rajdanga,1240.8,2.0,1,0,0,0,0
21328,121.0,kolkata,0.6428571428571429,2,45,3,2,1,0,3.0,Elita Garden Vista Action Area III,1450.0,18.0,0,1,0,0,0
21329,192.0,kolkata,0.1142857142857143,0,270,3,1,1,0,3.0,Rare Earth Narkeldanga,1447.2,4.0,1,1,0,0,0
21330,25.0,kolkata,0.0,0,-1,2,1,-1,-1,2.0,Nayabad,750.0,0.0,0,0,0,0,0
21331,22.0,kolkata,0.7857142857142857,1,-1,2,1,-1,-1,2.0,Maheshtala,569.6,11.0,0,0,0,0,0
